,title,company,salary,summary
122,Warehouse Person (Loader) SEASONAL- FT/Evenings,PepsiCo,$16.74 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
123,Full-Time Store Associate,ALDI,$14 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
124,Parking Attendant,"The Car Park, LLC",,"This position consists of standing for long periods of time, speaking to people from all walks while operating in various weather conditions."
125,Part-Time Cashier,ALDI,$14 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
126,Administrative Assistant 5 - Library Clerk (230 Day),Wichita Public Schools,,"Looks to update technical knowledge by participating in professional development opportunities and reading technical magazines and websites, maintaining…"
127,WIC Clerk - Health,Sedgwick County,$12.67 an hour,"This is a clerical position involving checking in clients for appointments, determining client eligibility, filing, telephone work, operation of the State of…"
128,WIC Medical Data Clerk - Health,Sedgwick County,$13.30 an hour,"Other duties include filing, telephone work, operation of the State of Kansas automated computer system, food check issuance, and other assigned…"
129,Auto Claims Adjuster - Work From Home,SafeAuto,,"As our business continues to grow, our need to increase and develop our claims team must keep pace.Takes necessary steps to obtain information to appropriately…"
130,PSE MAIL PROCESSING CLERK,United States Postal Service,$18.49 an hour,"Fingerprint check, state and county checks).PSEs may be required to handle heavy sacks of mail/parcels, sort & distribute incoming/outgoing mail, and work at a…"
131,ASSISTANT RURAL CARRIER (ARC),United States Postal Service,$19.06 an hour,"DRIVING REQUIRED: Applicants should have a valid state driver’s license, a safe driving record and at least two years of.May case, deliver, and collect mail."
132,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
133,Part-Time Stocker,ALDI,$14 an hour,"When you join our team as a Stocker, you’ll be responsible for stocking, organizing new incoming inventory and safely operating machinery."
134,Under 18 Opportunities,Menards,,We know your schedule is busy and we offer flexible schedules that fit with yours!Extra 3.00 per hour on Saturdays & Sundays.
135,CITY CARRIER ASSISTANT,United States Postal Service,$17.29 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Registered and certain insured mail."
136,Customer Service Representative,TeleDirect Call Centers,$10.50 - $11.50 an hour,"As a Customer Service Representative you will be taking inbound calls for a variety of clients.Experience with computer, typing and internet."
137,Warehouse Person (Loader) SEASONAL- FT/Evenings,PepsiCo,$16.74 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
138,Full-Time Store Associate,ALDI,$14 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
139,Parking Attendant,"The Car Park, LLC",,"This position consists of standing for long periods of time, speaking to people from all walks while operating in various weather conditions."
140,Part-Time Cashier,ALDI,$14 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
141,Administrative Assistant 5 - Library Clerk (230 Day),Wichita Public Schools,,"Looks to update technical knowledge by participating in professional development opportunities and reading technical magazines and websites, maintaining…"
142,WIC Clerk - Health,Sedgwick County,$12.67 an hour,"This is a clerical position involving checking in clients for appointments, determining client eligibility, filing, telephone work, operation of the State of…"
143,WIC Medical Data Clerk - Health,Sedgwick County,$13.30 an hour,"Other duties include filing, telephone work, operation of the State of Kansas automated computer system, food check issuance, and other assigned…"
144,Auto Claims Adjuster - Work From Home,SafeAuto,,"As our business continues to grow, our need to increase and develop our claims team must keep pace.Takes necessary steps to obtain information to appropriately…"
145,PSE MAIL PROCESSING CLERK,United States Postal Service,$18.49 an hour,"Fingerprint check, state and county checks).PSEs may be required to handle heavy sacks of mail/parcels, sort & distribute incoming/outgoing mail, and work at a…"
146,ASSISTANT RURAL CARRIER (ARC),United States Postal Service,$19.06 an hour,"DRIVING REQUIRED: Applicants should have a valid state driver’s license, a safe driving record and at least two years of.May case, deliver, and collect mail."
147,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
148,Under 18 Opportunities,Menards,,We know your schedule is busy and we offer flexible schedules that fit with yours!Extra 3.00 per hour on Saturdays & Sundays.
149,Part-Time Stocker,ALDI,$14 an hour,"When you join our team as a Stocker, you’ll be responsible for stocking, organizing new incoming inventory and safely operating machinery."
150,Customer Service Representative,TeleDirect Call Centers,$10.50 - $11.50 an hour,"As a Customer Service Representative you will be taking inbound calls for a variety of clients.Experience with computer, typing and internet."
151,Warehouse Person (Loader) SEASONAL- FT/Evenings,PepsiCo,$16.74 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
152,CITY CARRIER ASSISTANT,United States Postal Service,$17.29 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Registered and certain insured mail."
153,Full-Time Store Associate,ALDI,$14 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
154,Parking Attendant,"The Car Park, LLC",,"This position consists of standing for long periods of time, speaking to people from all walks while operating in various weather conditions."
155,Part-Time Cashier,ALDI,$14 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
156,Telephone Interviewer,NORC at the University of Chicago,$14 an hour,"Dedicated access to a cell phone and ability to turn off notifications or incoming calls during work times.NORC at the University of Chicago is an objective,…"
157,Administrative Assistant 5 - Library Clerk (230 Day),Wichita Public Schools,,"Looks to update technical knowledge by participating in professional development opportunities and reading technical magazines and websites, maintaining…"
158,Auto Claims Adjuster - Work From Home,SafeAuto,,"As our business continues to grow, our need to increase and develop our claims team must keep pace.Takes necessary steps to obtain information to appropriately…"
159,WIC Clerk - Health,Sedgwick County,$12.67 an hour,"This is a clerical position involving checking in clients for appointments, determining client eligibility, filing, telephone work, operation of the State of…"
160,PSE MAIL PROCESSING CLERK,United States Postal Service,$18.49 an hour,"Fingerprint check, state and county checks).PSEs may be required to handle heavy sacks of mail/parcels, sort & distribute incoming/outgoing mail, and work at a…"
161,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
162,ASSISTANT RURAL CARRIER (ARC),United States Postal Service,$19.06 an hour,"DRIVING REQUIRED: Applicants should have a valid state driver’s license, a safe driving record and at least two years of.May case, deliver, and collect mail."
163,Warehouse Person (Loader) SEASONAL- FT/Evenings,PepsiCo,$16.74 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
164,Full-Time Store Associate,ALDI,$14 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
165,Part-Time Stocker,ALDI,$14 an hour,"When you join our team as a Stocker, you’ll be responsible for stocking, organizing new incoming inventory and safely operating machinery."
166,Customer Service Representative,TeleDirect Call Centers,$10.50 - $11.50 an hour,"As a Customer Service Representative you will be taking inbound calls for a variety of clients.Experience with computer, typing and internet."
167,Under 18 Opportunities,Menards,,We know your schedule is busy and we offer flexible schedules that fit with yours!Extra 3.00 per hour on Saturdays & Sundays.
168,Part-Time Cashier,ALDI,$14 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
169,Auto Claims Adjuster - Work From Home,SafeAuto,,"As our business continues to grow, our need to increase and develop our claims team must keep pace.Takes necessary steps to obtain information to appropriately…"
170,Parking Attendant,"The Car Park, LLC",,"This position consists of standing for long periods of time, speaking to people from all walks while operating in various weather conditions."
171,CITY CARRIER ASSISTANT,United States Postal Service,$17.29 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Registered and certain insured mail."
172,Full-Time Assistant Store Manager,ALDI,$20 an hour,"When you join our team as an Assistant Store Manager, you’ll take on key store management responsibilities including assisting with supervising day-to-day store…"
173,Machine Operator Production (FT/Evenings/SEASONAL),PepsiCo,$17.10 an hour,"Experience with minor mechanical repairs (e.g., jams, using tools, making basic adjustments to equipment, etc.).Seasonal position up to six months."
174,Cashier,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
175,PSE MAIL PROCESSING CLERK,United States Postal Service,$18.49 an hour,"Fingerprint check, state and county checks).PSEs may be required to handle heavy sacks of mail/parcels, sort & distribute incoming/outgoing mail, and work at a…"
176,ASSISTANT RURAL CARRIER (ARC),United States Postal Service,$19.06 an hour,"DRIVING REQUIRED: Applicants should have a valid state driver’s license, a safe driving record and at least two years of.May case, deliver, and collect mail."
177,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
178,Under 18 Opportunities,Menards,,We know your schedule is busy and we offer flexible schedules that fit with yours!Extra 3.00 per hour on Saturdays & Sundays.
179,Part-Time Stocker,ALDI,$14 an hour,"When you join our team as a Stocker, you’ll be responsible for stocking, organizing new incoming inventory and safely operating machinery."
180,Customer Service Representative,TeleDirect Call Centers,$10.50 - $11.50 an hour,"As a Customer Service Representative you will be taking inbound calls for a variety of clients.Experience with computer, typing and internet."
181,Warehouse Person (Loader) SEASONAL- FT/Evenings,PepsiCo,$16.74 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
182,CITY CARRIER ASSISTANT,United States Postal Service,$17.29 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.Registered and certain insured mail."
183,Full-Time Store Associate,ALDI,$14 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
184,Parking Attendant,"The Car Park, LLC",,"This position consists of standing for long periods of time, speaking to people from all walks while operating in various weather conditions."
185,Part-Time Cashier,ALDI,$14 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
186,Telephone Interviewer,NORC at the University of Chicago,$14 an hour,"Dedicated access to a cell phone and ability to turn off notifications or incoming calls during work times.NORC at the University of Chicago is an objective,…"
187,Administrative Assistant 5 - Library Clerk (230 Day),Wichita Public Schools,,"Looks to update technical knowledge by participating in professional development opportunities and reading technical magazines and websites, maintaining…"
188,Auto Claims Adjuster - Work From Home,SafeAuto,,"As our business continues to grow, our need to increase and develop our claims team must keep pace.Takes necessary steps to obtain information to appropriately…"
