,title,company,salary,summary
527,Pet Sitter/Dog Walker,VIP Pet Care,$15 - $20 an hour,"In-home pet sitting: while clients are away we visit their home 1-4 times per day to walk, feed and care for their pet/s;"
528,,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
529,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
530,Restaurant Server/Cashier,Gus's World Famous Fried Chicken,$12 - $20 an hour,A good job for someone just entering the workforce or returning to the workforce with limited experience and education.Preparing bill and processing payment.
531,Warehouse Person (Loader) (FT/Nights),PepsiCo,$17.46 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
532,PAY INCREASED PT Machine Operator - 88,"Coin Wrap, Inc.",$13 an hour,"SUMMARY (basic purpose of the job): This entry-level position completes all aspects of processing coin, i.e. roll cracking, coin wrapping, coin sorting, coin…"
533,Customer Service Representative,AT&T,$15.00 - $16.77 an hour,"Answers inbound call from customers with billing issues, technical issues, or general questions regarding service.If you’re 18 years or older, let’s talk."
534,Work at Home Customer Service Representative,Alorica,$12.75 an hour,"As an Inbound Customer Service Representative, you will provide exemplary customer service, over the phone, offering solutions and answering questions about a…"
535,Materials Handler,US Department of Veterans Affairs,$17.86 - $20.87 an hour,"Must possess a valid, state driver's license or commercial driver's license(CDL), as applicable, if required to operate a motor vehicle or commercial vehicle."
536,"Technical Customer Service Advisor, Work From Home",Conduent,$14.25 an hour,We are actively seeking full-time agents to work from home and deliver excellent technical customer service on behalf of our client - a world leader in…
537,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
538,Airport Agent - Customer Service,Envoy Air Inc.,,"Possess a valid, unexpired and unsuspended driver’s license; some license restrictions may prohibit a candidate from qualifying for this position."
539,Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
540,Administrative Specialist,Arkansas Association of Educational Administrators,,"ESSENTIAL FUNCTIONS: Receives visitors at the front desk by greeting, welcoming, directing & announcing the appropriately."
541,Delivery Associate,Amazon DSP,$15 an hour,Must be comfortable driving and working in varying weather conditions.Able to get in and out of van and walk up and down stairs through your shift.
542,Event Planner,Arkansas Business Publishing Group,"$40,000 - $55,000 a year","Candidates must be able to meet goals, demonstrate consultative sales skills, develop multi-media proposals and make presentations to potential clients."
543,,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
544,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
545,Restaurant Server/Cashier,Gus's World Famous Fried Chicken,$12 - $20 an hour,A good job for someone just entering the workforce or returning to the workforce with limited experience and education.Preparing bill and processing payment.
546,Customer Service Representative,AT&T,$15.00 - $16.77 an hour,"Answers inbound call from customers with billing issues, technical issues, or general questions regarding service.If you’re 18 years or older, let’s talk."
547,Cashier,Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
548,Warehouse Person (Loader) (FT/Nights),PepsiCo,$17.46 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
549,Crew,Trader Joe's,$12 - $16 an hour,Operating the cash register in a fun and efficient manner.Our Crew Members create a warm and friendly shopping experience in our stores.
550,Administrative Specialist,Arkansas Association of Educational Administrators,,"ESSENTIAL FUNCTIONS: Receives visitors at the front desk by greeting, welcoming, directing & announcing the appropriately."
551,Drivers Wanted (No Special License Required) Lots of Work &...,All My Sons Moving & Storage,$15 - $17 an hour ++,"Full, Part Time, Weekends only, or make your own schedule!$15 to $17 per hour (Based on Experience).Sign-on Bonus of $250 pending completion of Driver…"
552,Airport Agent - Customer Service,Envoy Air Inc.,,"Possess a valid, unexpired and unsuspended driver’s license; some license restrictions may prohibit a candidate from qualifying for this position."
553,Aerie - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you're able to proactively resolve guest concerns while sticking to company policy.
554,Delivery Associate,Amazon DSP,$15 an hour,Must be comfortable driving and working in varying weather conditions.Able to get in and out of van and walk up and down stairs through your shift.
555,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
556,Pet Sitter/Dog Walker,VIP Pet Care,$15 - $20 an hour,"In-home pet sitting: while clients are away we visit their home 1-4 times per day to walk, feed and care for their pet/s;"
557,School Registrar/Secretary,LISA Academy Arkansas Hybrid School,$14.50 - $18.75 an hour,Processes and maintains daily student attendance records and calls parents to verify absences.Responsible for the collection and entry of student data into…
558,,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
559,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
560,Customer Service Representative,AT&T,$15.00 - $16.77 an hour,"Answers inbound call from customers with billing issues, technical issues, or general questions regarding service.If you’re 18 years or older, let’s talk."
561,Warehouse Person (Loader) (FT/Nights),PepsiCo,$17.46 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
562,Crew,Trader Joe's,$12 - $16 an hour,Operating the cash register in a fun and efficient manner.Our Crew Members create a warm and friendly shopping experience in our stores.
563,Drivers Wanted (No Special License Required) Lots of Work &...,All My Sons Moving & Storage,$15 - $17 an hour ++,"Full, Part Time, Weekends only, or make your own schedule!$15 to $17 per hour (Based on Experience).Sign-on Bonus of $250 pending completion of Driver…"
564,Administrative Specialist,Arkansas Association of Educational Administrators,,"ESSENTIAL FUNCTIONS: Receives visitors at the front desk by greeting, welcoming, directing & announcing the appropriately."
565,Airport Agent - Customer Service,Envoy Air Inc.,,"Possess a valid, unexpired and unsuspended driver’s license; some license restrictions may prohibit a candidate from qualifying for this position."
566,Aerie - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you're able to proactively resolve guest concerns while sticking to company policy.
567,Delivery Associate,Amazon DSP,$15 an hour,Must be comfortable driving and working in varying weather conditions.Able to get in and out of van and walk up and down stairs through your shift.
568,"Technical Customer Service Advisor, Work From Home",Conduent,$14.25 an hour,We are actively seeking full-time agents to work from home and deliver excellent technical customer service on behalf of our client - a world leader in…
569,Guest Advocate (Cashier or Front of Store Attendant/ Cart At...,TARGET,,Make a connection with guests by engaging in friendly and genuine conversation throughout each transaction; asking open ended questions about the guest’s…
570,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
571,Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
572,Pet Sitter/Dog Walker,VIP Pet Care,$15 - $20 an hour,"In-home pet sitting: while clients are away we visit their home 1-4 times per day to walk, feed and care for their pet/s;"
573,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
574,IV Compounding Technician Multiple Shifts ($16 - $19 an hour...,SCA Pharma,$16 - $19 an hour,This Team Member will undergo stringent training program to become qualified to work in aseptic environment inside ISO 7 rooms and ISO 5 workspaces ensuring…
575,"Technician I, Field Services",Election Systems & Software,,"Education: A vocational degree in electronic, mechanical or computer technology field preferred; or equivalent experience working with electromechanical…"
576,Dental Assistant,Arkansas Family Dental,"$25,017 - $46,000 a year","The RDA performs clinical and technical procedures under the supervision of a licensed dentist as well as prepares the operatory and equipment, gets the patient…"
577,Sales Manager,B. Barnett,"Up to $35,000 a year",Oversee the day-to-day operations of the sales departments making sure the sales staff are performing their duties to the high standards expected at a luxury…
578,Sales Agent,Automobile Club of Missouri,"Up to $100,000 a year",Possess a valid driver’s license and an acceptable driving record.Provide proof of automobile liability insurance at time of hire.
579,Editor of Arkansas Business,Arkansas Business Publishing Group,"$50,000 - $80,000 a year",ABPG is one of the state's largest media companies with 25 magazines and a broad collection of respected digital products.
580,Customer Service Representative,AT&T,$15.00 - $16.77 an hour,"Answers inbound call from customers with billing issues, technical issues, or general questions regarding service.If you’re 18 years or older, let’s talk."
581,Warehouse Person (Loader) (FT/Nights),PepsiCo,$17.46 an hour,"Driving a forklift (e.g., performing basic operations such as driving forwards, driving backwards, lifting and lowering boom, maneuvering in tight areas without…"
582,Crew,Trader Joe's,$12 - $16 an hour,Operating the cash register in a fun and efficient manner.Our Crew Members create a warm and friendly shopping experience in our stores.
583,Administrative Specialist,Arkansas Association of Educational Administrators,,"ESSENTIAL FUNCTIONS: Receives visitors at the front desk by greeting, welcoming, directing & announcing the appropriately."
584,Drivers Wanted (No Special License Required) Lots of Work &...,All My Sons Moving & Storage,$15 - $17 an hour ++,"Full, Part Time, Weekends only, or make your own schedule!$15 to $17 per hour (Based on Experience).Sign-on Bonus of $250 pending completion of Driver…"
585,Airport Agent - Customer Service,Envoy Air Inc.,,"Possess a valid, unexpired and unsuspended driver’s license; some license restrictions may prohibit a candidate from qualifying for this position."
586,Aerie - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you're able to proactively resolve guest concerns while sticking to company policy.
587,Delivery Associate,Amazon DSP,$15 an hour,Must be comfortable driving and working in varying weather conditions.Able to get in and out of van and walk up and down stairs through your shift.
588,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
589,Landscape Designer,Genesis Lawn and Landscape,"From $50,000 a year","Genesis is seeking an experienced leader with years in the field and in the classroom, who can win clients and motivate laborers to effectively complete…"
