,title,company,salary,summary
2279,Warehouse Package Handler,FedEx Ground PH US,$15 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
2280,❤️ Full-Time Maid/House Cleaner $600-700 paid Weekly,Top Mops Cleaning Service,$600 - $700 a week,Get paid enough in tips to pay your car payment each month.Work closely with our trainers as they teach you how to make top pay in a few weeks time.
2281,Secretary 2021-2022 School Year,Jessamine County School District,,"Greet visitors and answer phone calls; answer questions, provide information or direct individual to appropriate department or District employee; open, sort and…"
2282,Seasonal Customer Service Associate,Amazon.com Services LLC,$15 an hour,"Support customers through typing, phone, and computer skills by navigating the internet and website, multiple browsers, email, social media, and instant…"
2283,Academic Coordinator,University of Kentucky,"$41,475 - $66,373 a year",TL strives to achieve the goal of enhancing the academic experience of students at UK by working closely with campus partners to develop student-responsive…
2284,AE - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you’re able to proactively resolve guest concerns while sticking to company policy.
2285,Benefits Specialist,SSBH of Lexington,"$40,000 - $60,000 a year",The additional 80% of the week will be spent sitting down with our members making sure they understand the benefits package they have requested through their…
2286,Travelling Order Selectors Needed! (starting at $20/hr),FHI,From $20 an hour,"Must commit to a minimum of 6-8 weeks on every assignment.Vocollect, voice selection, RF scanner experience a plus.Must be able to travel!$40 day per-diem."
2287,Warehouse Worker - Package Handler,UNITED PARCEL SERVICE,,"If you’re a student at an approved college, university, trade or technical school, UPS offers an educational assistance program that could provide you with up…"
2288,Warehouse Specialist I Hiring Event,McLane Company,,"Shrink-wrap and label outgoing orders and remove shrink wrap from incoming orders.Drive and operate a reach truck, pallet jack, and/or fork truck to select,…"
2289,"RN MDS/RAI Coordinator, PRN",Cardinal Hill Rehabilitation Hospital,$25.24 - $41.60 an hour,This includes assessing Skilled Unit patients' physical and mental function and document data on MDS forms completely and timely; to coordinate and oversee all…
2290,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
2291,❤️ Full-Time Maid/House Cleaner $600-700 paid Weekly,Top Mops Cleaning Service,$600 - $700 a week,Get paid enough in tips to pay your car payment each month.Work closely with our trainers as they teach you how to make top pay in a few weeks time.
2292,COVID-19 Vaccinator,Wild Health,$17.50 - $30.00 an hour,"Pharmacist Technicial (with proper training).Related keywords: emt, phlebotomist, emt basic, phlebotomy.Job Types: Full-time, Part-time, Contract, Temporary…"
2293,Amazon Seasonal Full-Time Time Warehouse Team Member,Amazon,$16.15 an hour,"Warehouse Team Member (Seasonal, Full-Time, Part-Time, Flexible Hours).From flexible part-time roles to full-time set schedules with health care benefits,…"
2294,Supported Employment Specialist,Finck Supported Living Services of Kentucky,$15 - $40 an hour,"HS Diploma w/ job related experience, Bachelor Degree in Education, Social Work, or related field preferred.Assess skills, interests, abilities, etc. to write…"
2295,Warehouse Team Member,Amazon HVH,,"Warehouse Team Member (Seasonal, Full-Time, Part-Time, Flexible Hours).From flexible part-time roles to full-time set schedules with health care benefits,…"
2296,Seasonal Customer Service Associate,Amazon.com Services LLC,$15 an hour,"Support customers through typing, phone, and computer skills by navigating the internet and website, multiple browsers, email, social media, and instant…"
2297,Secretary 2021-2022 School Year,Jessamine County School District,,"Greet visitors and answer phone calls; answer questions, provide information or direct individual to appropriate department or District employee; open, sort and…"
2298,Legal Assistant/Receptionist,Harris Federal Law Firm,$15 - $17 an hour,"Phone consultations and case evaluation/qualification.Serve potential clients with effective, prompt and proactive communications."
2299,Warehouse Package Handler,FedEx Ground PH US,$15 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
2300,Academic Coordinator,University of Kentucky,"$41,475 - $66,373 a year",TL strives to achieve the goal of enhancing the academic experience of students at UK by working closely with campus partners to develop student-responsive…
2301,AE - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you’re able to proactively resolve guest concerns while sticking to company policy.
2302,Treatment Program Coordinator/HEAL,University of Kentucky,"$44,762 - $73,861 a year",The primary responsibilities of the Treatment Coordinator are to: work with implementation science and community engagement team to develop and coordinate…
