,title,company,salary,summary
380,Amazon Full-Time Warehouse Team Member,Amazon,$18.40 an hour,"Through this program you’ll be able to earn certificates and associate degrees in high-wage, in-demand occupations such as aircraft mechanics, computer-aided…"
381,Travel Specialist,Graceful Trips,"$2,500 - $3,821 a month","Low-cost, and discounted travel opportunities for yourself and your family.Essentially, you will be required to interact with our clients by guiding them…"
382,Customer Representative,Allstate Insurance Company,"$45,000 - $85,000 a year",Be willing to obtain your Property & Casualty license.Create client relationships with follow up phone calls.Maintain knowledge of new products.
383,Maintenance Technician - Full Time,Clover Meadows Healthcare and Rehabilitation Center,$20 - $24 an hour,"Basic mechanical, plumbing, electrical and carpentry knowledge is required.Oversee and maintain our health care facility; handling all labor and repairs in the…"
384,"Member Services Representative (PT, FT, Remote)",AAA Club Alliance,$14.50 an hour ++,"Answer inbound calls to process new member sales, add-ons, upgrades, automatic renewals and transfers and processing credit card payments."
385,Microbiologist 1,New Jersey Department of Health,"$49,990 - $70,586 a year","LICENSE: Appointees will be required to possess a driver’s license valid in New Jersey only if the operation of a vehicle, rather than employee mobility, is…"
386,Human Services Assistant,Trenton Psychiatric Hospital,From $16.85 an hour,You must possess a valid driver’s license to apply for the position.Preference will be given to candidates with at least one year of experience in a healthcare…
387,Event Assistant,Offshore Acquisitions,"$900 - $1,100 a week","The Event Assistant will receive comprehensive training on all marketing strategies, tailored product messaging, brand management, merchandise displays, how to…"
388,Program Specialist Trainee,New Jersey Department of Labor and Workforce Devel...,"$43,754 - $45,732 a year","LICENSE: Appointees will be required to possess a driver's license valid in New Jersey only if the operation of a vehicle, rather than employee."
389,Human Resources Associate,Rider University,,"A degree in a relevant field may substitute, in part, for the work experience requirement.The successful candidate will manage and facilitate the smooth…"
390,Crew,Trader Joe's,$14 - $16 an hour,Operating the cash register in a fun and efficient manner.Our Crew Members create a warm and friendly shopping experience in our stores.
391,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
392,,FedEx Ground PH US,Up to $18 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
393,TEMPORARY COVID-19 VACCINATION CALL CENTER REP - REMOTE / WO...,NAVIENT,$16 - $17 an hour,"Answer inbound calls from state consumers on the COVID-19 virus, register consumers for the vaccination and schedule appointments in the state provided system."
394,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
