,title,company,salary,summary
166,Helpdesk Technician I,Claims Management Resources Inc,$19 - $21 an hour,"Provides front line telephone, email, and walk up support for users.The Helpdesk Technician I serves as a central point to receive requests for assistance from…"
167,Helpdesk Technician I,Claims Management Resources,$19 - $21 an hour,"Provides front line telephone, email, and walk up support for users.The Helpdesk Technician I serves as a central point to receive requests for assistance from…"
168,Litigation Assistant,"Branum Law Firm, PLLC","$40,000 - $100,000 a year","Personal injury litigation legal assistant; paperless; Mac computers, office software, etc.High school or equivalent (Required)."
169,,FedEx Ground PH US,Up to $16.50 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
170,"Registered Nurse, Hospice","Virtue HPC, LLC","$48,182 - $66,703 a year",Registered Nurse: 2 years (Preferred).
171,Experienced Roofing Sales,Hero General Contracting,"$72,000 - $150,000 a year",We honor social distancing & wear masks when in public.We have the best training program in the industry including Virtual Reality & Classroom type settings.
172,General Dentist,Parkway Dental Group,,Experience or an interest in developing advanced clinical skills such as endodontics and implants is a plus.Our benefits include medical and prescription drug…
173,Representative Enroller,Global Medevac,"$5,000 - $15,000 a month",Anyone can become a quality enroller into our extremely valuable membership program even if you don’t have a background in marketing or sales.
174,Personal Lines Sales Producer,Loftis & Wetzel Insurance,"$32,000 - $38,000 a year",Willing to obtain necessary insurance license(s).Data entry for insurance quotes and applications.Growing multi-office independent insurance broker looking…
175,Hotel Front Desk Agent,"Marriott International, Inc.",$10 - $13 an hour,Our Front Desk/Guest Care Associates are responsible for assisting our guest at every turn - at first contact when the guest contacts the hotel to make a…
176,Package Handler,Amazon DSP,$15 an hour,Successful drivers put safety first and care deeply about customer expectations and satisfaction.Must be able to work in variable weather environments.
177,Warehouse Team Member,Amazon HVH,,"Take advantage of your 3-day weekend by working a full-time 4-day week.This is a full-time role, which at Amazon means you’ll get benefits starting your first…"
178,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
179,Cannabis Trimmer,Cannabis Trimming,$75 - $250 a day,A good job for someone just entering the workforce or returning to the workforce with limited experience and education.High school or equivalent (Preferred).
