,title,company,salary,summary
199,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
200,Part Time Ice Cream Scooper NEW STORE!!,Chocolate Shoppe Ice Cream,$8 - $10 an hour,This is a part time position with flexible scheduling.$8.00-$10.00/ hr plus tips and free ice cream.*.
201,Library Page,"City of Madison, WI",$15 an hour,"Perform circulation-related duties (e.g. check out and check in library materials, collect fines, issue and reissue library cards, process holds, retrieve…"
202,Medical Imaging Aide/Transporter,SSM Health,,"Works in a constant state of alertness and safe manner.Assists technologists with filing, delivering and retrieving patient reports and charts, matching films…"
203,"Rural Carrier Associate (RCA) - Sun Prairie, WI 3/28 to 4/3",United States Postal Service,$19.06 an hour,"Applicants must have a valid driver’s license, a safe driving record and at least two years driving experience.High school or equivalent (Preferred)."
204,Community Center/Recreation Coordinator,The City of Fitchburg,$19.75 - $22.57 an hour,"This position as our Community Center/Recreation Coordinator will coordinate the use of the community center facilities and park shelters, provide assistance…"
205,Entry Level Support Specialist,Advicent Solutions,,You will deliver outstanding customer support while answering user questions and communicating technical solutions in a professional manner.
206,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
207,Intern *,Morgan Stanley,,"Gain industry and organizational knowledge through daily business interactions and job assignments.Develop business, financial and analytical skills needed for…"
208,Patient Access Representative I,SSM Health,,Performs clerical and reception duties associated with patient registration.Assists with coordination of activities related to insurance pre-certification…
209,"City Carrier Assistant (CCA) - Sun Prairie, WI 3/28 to 3/30",United States Postal Service,$17.29 an hour,"Applicants must have a valid driver’s license, a safe driving record and at least two years driving experience.High school or equivalent (Preferred)."
210,Bookseller,"Half Price Books, Records, Magazines, Inc.",,"Every day, Booksellers get to work on a variety of tasks, including delivering quality customer service, sharing their knowledge about books, movies, and music…"
211,Amazon Warehouse Worker - 4 Day Work Week,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
212,,One City Schools,"From $75,000 a year","Ensure compliance with all federal, state, and local employment laws.Knowledge of and experience with educator recruitment and certification, preferred but not…"
213,Production Technician,Aquafix Inc.,$17 - $19 an hour,The current position is for a production technician who has a valid driver’s license and will be responsible for assisting with blending and packaging liquid…
214,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
215,Part Time Ice Cream Scooper NEW STORE!!,Chocolate Shoppe Ice Cream,$8 - $10 an hour,This is a part time position with flexible scheduling.$8.00-$10.00/ hr plus tips and free ice cream.*.
216,Library Page,"City of Madison, WI",$15 an hour,"Perform circulation-related duties (e.g. check out and check in library materials, collect fines, issue and reissue library cards, process holds, retrieve…"
217,Medical Imaging Aide/Transporter,SSM Health,,"Works in a constant state of alertness and safe manner.Assists technologists with filing, delivering and retrieving patient reports and charts, matching films…"
218,Amazon Warehouse Worker - 4 Day Work Week,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
219,Amazon Picker Packer,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
220,Entry Level Support Specialist,Advicent Solutions,,You will deliver outstanding customer support while answering user questions and communicating technical solutions in a professional manner.
221,Community Center/Recreation Coordinator,The City of Fitchburg,$19.75 - $22.57 an hour,"This position as our Community Center/Recreation Coordinator will coordinate the use of the community center facilities and park shelters, provide assistance…"
222,,Aquafix Inc.,$17 - $19 an hour,The current position is for a production technician who has a valid driver’s license and will be responsible for assisting with blending and packaging liquid…
223,Human Resources Manager,One City Schools,"From $75,000 a year","Ensure compliance with all federal, state, and local employment laws.Knowledge of and experience with educator recruitment and certification, preferred but not…"
224,"Rural Carrier Associate (RCA) - Sun Prairie, WI 3/28 to 4/3",United States Postal Service,$19.06 an hour,"Applicants must have a valid driver’s license, a safe driving record and at least two years driving experience.High school or equivalent (Preferred)."
225,Lab Sample Control and Rec. Tech - Objective,Wisconsin State Laboratory of Hygiene,From $17 an hour,"High school or equivalent (Preferred).Laboratory Experience: 1 year (Preferred).Sanitizing, disinfecting, or cleaning procedures in place."
226,Employee Assistance Office Director,University of Wisconsin–Madison,,"Master's Degree in a mental health field, or equivalent education/experience required.Determines strategic direction and leads daily operations."
227,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
228,Intern *,Morgan Stanley,,"Gain industry and organizational knowledge through daily business interactions and job assignments.Develop business, financial and analytical skills needed for…"
229,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
230,Amazon Warehouse Worker - 4 Day Work Week,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
231,Amazon Picker Packer,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
232,Library Page,"City of Madison, WI",$15 an hour,"Perform circulation-related duties (e.g. check out and check in library materials, collect fines, issue and reissue library cards, process holds, retrieve…"
233,Package Sorter - Amazon Hiring Now!,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
234,Intern *,Morgan Stanley,,"Gain industry and organizational knowledge through daily business interactions and job assignments.Develop business, financial and analytical skills needed for…"
235,Lab Sample Control and Rec. Tech - Objective,Wisconsin State Laboratory of Hygiene,From $17 an hour,"High school or equivalent (Preferred).Laboratory Experience: 1 year (Preferred).Sanitizing, disinfecting, or cleaning procedures in place."
236,,One City Schools,"From $75,000 a year","Ensure compliance with all federal, state, and local employment laws.Knowledge of and experience with educator recruitment and certification, preferred but not…"
237,Police Officer,Madison Police Department,"$56,462 - $80,750 a year","As a veteran police officer you would attend our accelerated Academy, (taught in-house by MPD Training Staff, non-residential, Monday-Friday, 8a-4p, with full…"
238,Entry Level Support Specialist,Advicent Solutions,,You will deliver outstanding customer support while answering user questions and communicating technical solutions in a professional manner.
239,Dental Assistant/Receptionist,Monroe Street Family Dental,$15 - $18 an hour,Answering and routing phone calls.A good job for someone just entering the workforce or returning to the workforce with limited experience and education.
240,Delivery Associate,Amazon DSP,$17.00 - $18.50 an hour,Must be comfortable driving and working in varying weather conditions.Able to get in and out of a van and walk up and down stairs through your shift.
241,Medical Imaging Aide/Transporter,SSM Health,,"Works in a constant state of alertness and safe manner.Assists technologists with filing, delivering and retrieving patient reports and charts, matching films…"
242,Lottery Customer Service Specialist – Prize Claims & Payment...,State of Wisconsin,$18.69 - $26.00 an hour,"Experience providing customer service/assistance (e.g., responding to questions and concerns by answering phone calls, one-on-one interactions, etc.)."
243,Public Information Officer - Marketing Specialist,Dane County,$24.58 - $31.64 an hour,"Must have a valid driver’s license, or access to reliable personal transportation, or equivalent.Any combination of training and experience equivalent to a…"
244,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
245,Library Page,"City of Madison, WI",$15 an hour,"Perform circulation-related duties (e.g. check out and check in library materials, collect fines, issue and reissue library cards, process holds, retrieve…"
246,Amazon Warehouse Worker - 4 Day Work Week,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
247,Intern *,Morgan Stanley,,"Gain industry and organizational knowledge through daily business interactions and job assignments.Develop business, financial and analytical skills needed for…"
248,Amazon Picker Packer,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
249,Lab Sample Control and Rec. Tech - Objective,Wisconsin State Laboratory of Hygiene,From $17 an hour,"High school or equivalent (Preferred).Laboratory Experience: 1 year (Preferred).Sanitizing, disinfecting, or cleaning procedures in place."
250,,One City Schools,"From $75,000 a year","Ensure compliance with all federal, state, and local employment laws.Knowledge of and experience with educator recruitment and certification, preferred but not…"
251,Package Sorter - Amazon Hiring Now!,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
252,Entry Level Support Specialist,Advicent Solutions,,You will deliver outstanding customer support while answering user questions and communicating technical solutions in a professional manner.
253,Police Officer,Madison Police Department,"$56,462 - $80,750 a year","As a veteran police officer you would attend our accelerated Academy, (taught in-house by MPD Training Staff, non-residential, Monday-Friday, 8a-4p, with full…"
254,Delivery Associate,Amazon DSP,$17.00 - $18.50 an hour,Must be comfortable driving and working in varying weather conditions.Able to get in and out of a van and walk up and down stairs through your shift.
255,Medical Imaging Aide/Transporter,SSM Health,,"Works in a constant state of alertness and safe manner.Assists technologists with filing, delivering and retrieving patient reports and charts, matching films…"
256,Customer Service Intern,Pilcrow Agency,"$45,000 - $78,000 a year","Manage large amounts of incoming calls.Provide accurate, valid and complete information.Handle customer complaints, provide appropriate solutions and follow…"
257,Bookseller,"Half Price Books, Records, Magazines, Inc.",,"Every day, Booksellers get to work on a variety of tasks, including delivering quality customer service, sharing their knowledge about books, movies, and music…"
258,Community Center/Recreation Coordinator,The City of Fitchburg,$19.75 - $22.57 an hour,"This position as our Community Center/Recreation Coordinator will coordinate the use of the community center facilities and park shelters, provide assistance…"
259,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
260,Library Page,"City of Madison, WI",$15 an hour,"Perform circulation-related duties (e.g. check out and check in library materials, collect fines, issue and reissue library cards, process holds, retrieve…"
261,Intern *,Morgan Stanley,,"Gain industry and organizational knowledge through daily business interactions and job assignments.Develop business, financial and analytical skills needed for…"
262,Amazon Warehouse Worker - 4 Day Work Week,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
263,Amazon Picker Packer,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
264,Entry Level Support Specialist,Advicent Solutions,,You will deliver outstanding customer support while answering user questions and communicating technical solutions in a professional manner.
265,Lab Sample Control and Rec. Tech - Objective,Wisconsin State Laboratory of Hygiene,From $17 an hour,"High school or equivalent (Preferred).Laboratory Experience: 1 year (Preferred).Sanitizing, disinfecting, or cleaning procedures in place."
266,Delivery Associate,Amazon DSP,$17.00 - $18.50 an hour,Must be comfortable driving and working in varying weather conditions.Able to get in and out of a van and walk up and down stairs through your shift.
267,Medical Imaging Aide/Transporter,SSM Health,,"Works in a constant state of alertness and safe manner.Assists technologists with filing, delivering and retrieving patient reports and charts, matching films…"
268,,One City Schools,"From $75,000 a year","Ensure compliance with all federal, state, and local employment laws.Knowledge of and experience with educator recruitment and certification, preferred but not…"
269,Lottery Customer Service Specialist – Prize Claims & Payment...,State of Wisconsin,$18.69 - $26.00 an hour,"Experience providing customer service/assistance (e.g., responding to questions and concerns by answering phone calls, one-on-one interactions, etc.)."
270,Public Information Officer - Marketing Specialist,Dane County,$24.58 - $31.64 an hour,"Must have a valid driver’s license, or access to reliable personal transportation, or equivalent.Any combination of training and experience equivalent to a…"
271,Bookseller,"Half Price Books, Records, Magazines, Inc.",,"Every day, Booksellers get to work on a variety of tasks, including delivering quality customer service, sharing their knowledge about books, movies, and music…"
272,Education Program Specialist,US Department of Veterans Affairs,"$53,433 - $69,462 a year",This experience must have been of such character and diversity to demonstrate that the applicant possesses an understanding of the field comparable to that…
273,Community Center/Recreation Coordinator,The City of Fitchburg,$19.75 - $22.57 an hour,"This position as our Community Center/Recreation Coordinator will coordinate the use of the community center facilities and park shelters, provide assistance…"
274,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
275,Part Time Ice Cream Scooper NEW STORE!!,Chocolate Shoppe Ice Cream,$8 - $10 an hour,This is a part time position with flexible scheduling.$8.00-$10.00/ hr plus tips and free ice cream.*.
276,Library Page,"City of Madison, WI",$15 an hour,"Perform circulation-related duties (e.g. check out and check in library materials, collect fines, issue and reissue library cards, process holds, retrieve…"
277,Medical Imaging Aide/Transporter,SSM Health,,"Works in a constant state of alertness and safe manner.Assists technologists with filing, delivering and retrieving patient reports and charts, matching films…"
278,"Rural Carrier Associate (RCA) - Sun Prairie, WI 3/28 to 4/3",United States Postal Service,$19.06 an hour,"Applicants must have a valid driver’s license, a safe driving record and at least two years driving experience.High school or equivalent (Preferred)."
279,Community Center/Recreation Coordinator,The City of Fitchburg,$19.75 - $22.57 an hour,"This position as our Community Center/Recreation Coordinator will coordinate the use of the community center facilities and park shelters, provide assistance…"
280,Entry Level Support Specialist,Advicent Solutions,,You will deliver outstanding customer support while answering user questions and communicating technical solutions in a professional manner.
281,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
282,Intern *,Morgan Stanley,,"Gain industry and organizational knowledge through daily business interactions and job assignments.Develop business, financial and analytical skills needed for…"
283,Patient Access Representative I,SSM Health,,Performs clerical and reception duties associated with patient registration.Assists with coordination of activities related to insurance pre-certification…
284,"City Carrier Assistant (CCA) - Sun Prairie, WI 3/28 to 3/30",United States Postal Service,$17.29 an hour,"Applicants must have a valid driver’s license, a safe driving record and at least two years driving experience.High school or equivalent (Preferred)."
285,Bookseller,"Half Price Books, Records, Magazines, Inc.",,"Every day, Booksellers get to work on a variety of tasks, including delivering quality customer service, sharing their knowledge about books, movies, and music…"
286,,One City Schools,"From $75,000 a year","Ensure compliance with all federal, state, and local employment laws.Knowledge of and experience with educator recruitment and certification, preferred but not…"
287,Amazon Warehouse Worker - 4 Day Work Week,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
288,Production Technician,Aquafix Inc.,$17 - $19 an hour,The current position is for a production technician who has a valid driver’s license and will be responsible for assisting with blending and packaging liquid…
289,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
290,Library Page,"City of Madison, WI",$15 an hour,"Perform circulation-related duties (e.g. check out and check in library materials, collect fines, issue and reissue library cards, process holds, retrieve…"
291,Intern *,Morgan Stanley,,"Gain industry and organizational knowledge through daily business interactions and job assignments.Develop business, financial and analytical skills needed for…"
292,Amazon Warehouse Worker - 4 Day Work Week,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
293,Amazon Picker Packer,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
294,Lab Sample Control and Rec. Tech - Objective,Wisconsin State Laboratory of Hygiene,From $17 an hour,"High school or equivalent (Preferred).Laboratory Experience: 1 year (Preferred).Sanitizing, disinfecting, or cleaning procedures in place."
295,Entry Level Support Specialist,Advicent Solutions,,You will deliver outstanding customer support while answering user questions and communicating technical solutions in a professional manner.
296,,One City Schools,"From $75,000 a year","Ensure compliance with all federal, state, and local employment laws.Knowledge of and experience with educator recruitment and certification, preferred but not…"
297,Police Officer,Madison Police Department,"$56,462 - $80,750 a year","As a veteran police officer you would attend our accelerated Academy, (taught in-house by MPD Training Staff, non-residential, Monday-Friday, 8a-4p, with full…"
298,Delivery Associate,Amazon DSP,$17.00 - $18.50 an hour,Must be comfortable driving and working in varying weather conditions.Able to get in and out of a van and walk up and down stairs through your shift.
299,Package Sorter - Amazon Hiring Now!,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
300,Medical Imaging Aide/Transporter,SSM Health,,"Works in a constant state of alertness and safe manner.Assists technologists with filing, delivering and retrieving patient reports and charts, matching films…"
301,Customer Service Intern,Pilcrow Agency,"$45,000 - $78,000 a year","Manage large amounts of incoming calls.Provide accurate, valid and complete information.Handle customer complaints, provide appropriate solutions and follow…"
302,Bookseller,"Half Price Books, Records, Magazines, Inc.",,"Every day, Booksellers get to work on a variety of tasks, including delivering quality customer service, sharing their knowledge about books, movies, and music…"
303,Community Center/Recreation Coordinator,The City of Fitchburg,$19.75 - $22.57 an hour,"This position as our Community Center/Recreation Coordinator will coordinate the use of the community center facilities and park shelters, provide assistance…"
304,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
305,Amazon Warehouse Worker - 4 Day Work Week,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
306,Amazon Picker Packer,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
307,Library Page,"City of Madison, WI",$15 an hour,"Perform circulation-related duties (e.g. check out and check in library materials, collect fines, issue and reissue library cards, process holds, retrieve…"
308,Intern *,Morgan Stanley,,"Gain industry and organizational knowledge through daily business interactions and job assignments.Develop business, financial and analytical skills needed for…"
309,Package Sorter - Amazon Hiring Now!,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
310,Lab Sample Control and Rec. Tech - Objective,Wisconsin State Laboratory of Hygiene,From $17 an hour,"High school or equivalent (Preferred).Laboratory Experience: 1 year (Preferred).Sanitizing, disinfecting, or cleaning procedures in place."
311,,One City Schools,"From $75,000 a year","Ensure compliance with all federal, state, and local employment laws.Knowledge of and experience with educator recruitment and certification, preferred but not…"
312,Entry Level Support Specialist,Advicent Solutions,,You will deliver outstanding customer support while answering user questions and communicating technical solutions in a professional manner.
313,Police Officer,Madison Police Department,"$56,462 - $80,750 a year","As a veteran police officer you would attend our accelerated Academy, (taught in-house by MPD Training Staff, non-residential, Monday-Friday, 8a-4p, with full…"
314,Delivery Associate,Amazon DSP,$17.00 - $18.50 an hour,Must be comfortable driving and working in varying weather conditions.Able to get in and out of a van and walk up and down stairs through your shift.
315,Dental Assistant/Receptionist,Monroe Street Family Dental,$15 - $18 an hour,Answering and routing phone calls.A good job for someone just entering the workforce or returning to the workforce with limited experience and education.
316,Medical Imaging Aide/Transporter,SSM Health,,"Works in a constant state of alertness and safe manner.Assists technologists with filing, delivering and retrieving patient reports and charts, matching films…"
317,Lottery Customer Service Specialist – Prize Claims & Payment...,State of Wisconsin,$18.69 - $26.00 an hour,"Experience providing customer service/assistance (e.g., responding to questions and concerns by answering phone calls, one-on-one interactions, etc.)."
318,Public Information Officer - Marketing Specialist,Dane County,$24.58 - $31.64 an hour,"Must have a valid driver’s license, or access to reliable personal transportation, or equivalent.Any combination of training and experience equivalent to a…"
319,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
320,Amazon Picker Packer,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
321,Part Time Ice Cream Scooper NEW STORE!!,Chocolate Shoppe Ice Cream,$8 - $10 an hour,This is a part time position with flexible scheduling.$8.00-$10.00/ hr plus tips and free ice cream.*.
322,Library Page,"City of Madison, WI",$15 an hour,"Perform circulation-related duties (e.g. check out and check in library materials, collect fines, issue and reissue library cards, process holds, retrieve…"
323,Amazon Warehouse Worker - 4 Day Work Week,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
324,Medical Imaging Aide/Transporter,SSM Health,,"Works in a constant state of alertness and safe manner.Assists technologists with filing, delivering and retrieving patient reports and charts, matching films…"
325,"Rural Carrier Associate (RCA) - Sun Prairie, WI 3/28 to 4/3",United States Postal Service,$19.06 an hour,"Applicants must have a valid driver’s license, a safe driving record and at least two years driving experience.High school or equivalent (Preferred)."
326,,Aquafix Inc.,$17 - $19 an hour,The current position is for a production technician who has a valid driver’s license and will be responsible for assisting with blending and packaging liquid…
327,Human Resources Manager,One City Schools,"From $75,000 a year","Ensure compliance with all federal, state, and local employment laws.Knowledge of and experience with educator recruitment and certification, preferred but not…"
328,Lab Sample Control and Rec. Tech - Objective,Wisconsin State Laboratory of Hygiene,From $17 an hour,"High school or equivalent (Preferred).Laboratory Experience: 1 year (Preferred).Sanitizing, disinfecting, or cleaning procedures in place."
329,Assembler - Wolf Appliance - 2nd Shift 4x10s - $500 Sign On...,"Sub-Zero Group, Inc.",,Assembling components utilizing hand tools and fixtures into high quality products.Sharing ideas and suggestions for improvements regarding product design and…
330,Community Center/Recreation Coordinator,The City of Fitchburg,$19.75 - $22.57 an hour,"This position as our Community Center/Recreation Coordinator will coordinate the use of the community center facilities and park shelters, provide assistance…"
331,Employee Assistance Office Director,University of Wisconsin–Madison,,"Master's Degree in a mental health field, or equivalent education/experience required.Determines strategic direction and leads daily operations."
332,Entry Level Support Specialist,Advicent Solutions,,You will deliver outstanding customer support while answering user questions and communicating technical solutions in a professional manner.
333,Crew Member,Chipotle Mexican Grill,$11 - $13 an hour,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
334,,Oakwood Village,,"Performs various clerical and technical duties such as typing, filing, gathering data, and answering phone or door to assist in ensuring smooth and efficient…"
335,Pizza Delivery Driver,Pizza Hut of Southern Wisconsin,Up to $20 an hour,"Take home cash every shift.Work 4-40 hours per week.Job Types: Full-time, Part-time.Personal protective equipment provided or required."
336,Civil Engineering Technician,"speedway sand & gravel,inc",$20 - $35 an hour,Writing ability and computer skills.Construction Experience: 5 years (Preferred).Personal protective equipment provided or required.
337,Server,Everyday Kitchen,,"Welcome guests with a warm smile and friendly tone.Seeking service-oriented, outgoing and friendly Servers that are passionate about providing an outstanding…"
338,VETERINARIAN – Bucktown/Wicker Park - Chicago - AAHA accredi...,North Avenue Animal Hospital,,The schedule is about 38 - 40 hours/week - there are no after hour emergency calls or being on-call nights or weekends.
339,Package Sorter - Amazon Hiring Now!,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
340,Restoration Technician,"Flood Pros / Advantage Kwik Dry, LLC",$14 - $24 an hour,"Valid driver’s license, ability to pass a background check.Clean and maintain company facility, vehicles, equipment, and keep all restoration resources in a…"
341,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
342,Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
343,Seasonal Warehouse Team Member,Amazon HVH,,"In this active job you sort packages into delivery routes.You’ll work up to 19 hours per week on the days you choose.Work a set, full-time schedule."
344,Library Page,"City of Madison, WI",$15 an hour,"Perform circulation-related duties (e.g. check out and check in library materials, collect fines, issue and reissue library cards, process holds, retrieve…"
345,Medical Imaging Aide/Transporter,SSM Health,,"Works in a constant state of alertness and safe manner.Assists technologists with filing, delivering and retrieving patient reports and charts, matching films…"
346,"Rural Carrier Associate (RCA) - Sun Prairie, WI 3/28 to 4/3",United States Postal Service,$19.06 an hour,"Applicants must have a valid driver’s license, a safe driving record and at least two years driving experience.High school or equivalent (Preferred)."
347,Community Center/Recreation Coordinator,The City of Fitchburg,$19.75 - $22.57 an hour,"This position as our Community Center/Recreation Coordinator will coordinate the use of the community center facilities and park shelters, provide assistance…"
348,Entry Level Support Specialist,Advicent Solutions,,You will deliver outstanding customer support while answering user questions and communicating technical solutions in a professional manner.
349,Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
350,Intern *,Morgan Stanley,,"Gain industry and organizational knowledge through daily business interactions and job assignments.Develop business, financial and analytical skills needed for…"
351,Amazon Picker Packer,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
352,Amazon Warehouse Worker - 4 Day Work Week,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
353,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
354,Part Time Ice Cream Scooper NEW STORE!!,Chocolate Shoppe Ice Cream,$8 - $10 an hour,This is a part time position with flexible scheduling.$8.00-$10.00/ hr plus tips and free ice cream.*.
355,Amazon Warehouse Worker - 4 Day Work Week,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
356,Library Page,"City of Madison, WI",$15 an hour,"Perform circulation-related duties (e.g. check out and check in library materials, collect fines, issue and reissue library cards, process holds, retrieve…"
357,Amazon Picker Packer,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
358,Medical Imaging Aide/Transporter,SSM Health,,"Works in a constant state of alertness and safe manner.Assists technologists with filing, delivering and retrieving patient reports and charts, matching films…"
359,"Rural Carrier Associate (RCA) - Sun Prairie, WI 3/28 to 4/3",United States Postal Service,$19.06 an hour,"Applicants must have a valid driver’s license, a safe driving record and at least two years driving experience.High school or equivalent (Preferred)."
360,,Aquafix Inc.,$17 - $19 an hour,The current position is for a production technician who has a valid driver’s license and will be responsible for assisting with blending and packaging liquid…
361,Human Resources Manager,One City Schools,"From $75,000 a year","Ensure compliance with all federal, state, and local employment laws.Knowledge of and experience with educator recruitment and certification, preferred but not…"
362,Lab Sample Control and Rec. Tech - Objective,Wisconsin State Laboratory of Hygiene,From $17 an hour,"High school or equivalent (Preferred).Laboratory Experience: 1 year (Preferred).Sanitizing, disinfecting, or cleaning procedures in place."
363,Employee Assistance Office Director,University of Wisconsin–Madison,,"Master's Degree in a mental health field, or equivalent education/experience required.Determines strategic direction and leads daily operations."
364,Community Center/Recreation Coordinator,The City of Fitchburg,$19.75 - $22.57 an hour,"This position as our Community Center/Recreation Coordinator will coordinate the use of the community center facilities and park shelters, provide assistance…"
365,Package Sorter - Amazon Hiring Now!,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
366,Entry Level Support Specialist,Advicent Solutions,,You will deliver outstanding customer support while answering user questions and communicating technical solutions in a professional manner.
367,Crew Member,Chipotle Mexican Grill,$11 - $13 an hour,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
368,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
369,Amazon Picker Packer,Amazon Workforce Staffing,From $15 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
370,Part Time Ice Cream Scooper NEW STORE!!,Chocolate Shoppe Ice Cream,$8 - $10 an hour,This is a part time position with flexible scheduling.$8.00-$10.00/ hr plus tips and free ice cream.*.
371,Library Page,"City of Madison, WI",$15 an hour,"Perform circulation-related duties (e.g. check out and check in library materials, collect fines, issue and reissue library cards, process holds, retrieve…"
