,title,company,salary,summary
575,Claims Adjuster Trainee,Progressive,"$48,000 a year","Bachelor's degree or a combined total of five years of work experience and/or college education.Diverse, inclusive & welcoming culture with Employee Resource…"
576,Morning and Day Seasonal Warehouse Sort Team Member,Amazon HVH,,"Sort, scan, stack packages on pallets.Get customer orders ready for delivery.Use technology like scanners, computers, and handheld printers."
577,Data Entry Clerk,ETS FINANCIAL SERVICE,$28.92 an hour,Proven experience as data entry clerk.Fast typing skills; Knowledge of touch typing system is strongly preferred.High school degree or equivalent.
578,Virtual Full-time Customer Service Rep,PNC Financial Services Group,"$33,700 a year","Tech Savvy – Advise, educate and engage clients on a variety of technological tools and resources allowing them to explore solutions to achieve their goals and…"
579,Eligibility Caseworker I in Training,Wake County Government,$17.75 - $21.00 an hour,"Determining eligibility for a State or County Department of Social Services program (Medicaid, Food and Nutrition Services, Work First, Child Care Subsidy,…"
580,EMERGENCY COMMUNICATIONS OFFICER,"Town of Cary, NC","$43,000 - $68,370 a year","Answers emergency and routine telephone calls; determines appropriate service to.Operates state-of-the-art radio console, telephone, CAD systems and other…"
581,Office Based Reservations Representative,American Airlines,$14.74 an hour,"Master several weeks of fast-paced, intensive training on products, processes, policies and tools; and continue learning with recurrent training each year."
582,Crime Analyst I,City of Durham,"$50,408 - $77,591 a year","Valid, unrestricted, North Carolina driver's license ""or"" if you currently have another states driver's license, must be willing and able to obtain a valid NC…"
583,Telecommunicator,Raleigh-Durham Airport Authority,$18.78 - $26.46 an hour,"Responds to requests from law enforcement regarding vehicle registrations, driver license statuses, criminal histories, outstanding warrants, and other…"
584,Attendant Beverage Cart,ClubCorp,,"Valid drivers license to operate golf cart.Greet Members promptly by name and make introductions with guests, maintaining a polite and friendly manner at all…"
585,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
586,Remote Work From Home Patient Account Rep 2,MedAssist,,"Contact patients by telephone and screen them for state, county and Federal assistance programs.Complete all necessary steps in locating patients and involving…"
587,,Night and Day Dental,,"To keep our staff safe we have partition protecting you and patient, clean offices and disinfect pens, doors, phones and all surfaces on a regular basis."
588,AE - Brand Ambassador (Sales Associate) - US,American Eagle Outfitters,,Making your guests' day is your priority and you’re able to proactively resolve guest concerns while sticking to company policy.
589,Data Entry Clerk,ETS FINANCIAL SERVICE,$28.92 an hour,Proven experience as data entry clerk.Fast typing skills; Knowledge of touch typing system is strongly preferred.High school degree or equivalent.
590,Part-Time Store Associate,Aldi,$14 an hour,Meet any state and local requirements for handling and selling alcoholic beverages.Adheres to cash policies and procedures to minimize losses.
