,title,company,salary,summary
133,Quality Assurance Specialist,US Department of Defense,"$64,649 - $84,049 a year","For Military Spouse Preference (MSP): You must provide a signed Military Spouse PPP Self-certification Checklist, PCS orders/verification of duty location…"
134,Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
135,IT Tech II,Technology Lab,"$55,000 - $70,000 a year","+ 3+ years of experience working in this high-speed, fast paced and ever-changing field.+ Coordinate with Sales Staff and Management, as well as other…"
136,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
137,Customer Care Specialist,Pizzuto Hansen & Partners,"$45,000 - $86,400 a year","Daily tasks include inbound/outbound calls, scheduling new appointments, client policy reviews, data entry, and servicing requested benefits."
138,,"Loomis Armored US, LLC",$13 an hour,"Ability to perform simple computer data entry.Separate currency, coin, and/or check deposits received from bank, ATM, and/or commercial customers providing…"
139,Media Producer,The Historic New Orleans Collection,,"This position also requires a proficiency in Microsoft Office and an ability to learn and use museum specific software/databases, knowledge of current…"
140,Restaurant Server,Houston's Restaurant,$100 - $300 a day,"A job for which all ages, including older job seekers, are encouraged to apply.Previous experience not required; In depth training provided from the outset."
141,Kennel Technician/Camp Counselor: Work with Dogs!!!!,CAMP BOW WOW NEW ORLEANS,From $11 an hour,Complete Pet First Aid and Doggy CPR certification within 60 days of hire (we will provide training and pay for certification).
142,Dog Attendant,Canine Connection,,Walk pets to outside play areas.Cleaning & sanitizing all areas of the kennel indoors and outdoors.Monitor dogs in group settings.
143,Assistant to the Director,Confidential,$15 - $20 an hour,"Seeking a well presented, well spoken, well and mild mannered individual who is reliable and dependable, trustworthy, polite, can follow direction and work…"
144,Warehouse Package Handler,FedEx Ground PH US,,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
145,Sales Representative/Customer Service Representative,Recruiting Resource USA,"$55,000 - $75,000 a year",NO networking with family or friends for support.We are constantly looking for staff in this area and have many open job opportunities available.
