,title,company,salary,summary
74,Gallery Attendant,Chihuly Garden and Glass,,"Duties include maintaining and controlling an even flow of all visitors, advancing Guest’s knowledge and answering questions, and maintaining a clean, safe,…"
75,Warehouse Associate,Tesla,,"Must have a valid state driver’s license.This will include receiving, issuing, and organizing materials for maximum efficiency; and preparing material daily to…"
76,Barista And Retail Team Member,Joe Chocolate Co.,$13.50 - $15.50 an hour,"Accurately and promptly making and serving our products to customers.We take COVID precautions seriously, including face masks and dividers between staff and…"
77,Assistive Technology Professional (ATP) Seattle,Capstone Medical,,Develop new relationships as you grow your territory.Working closely with therapists and other clinicians to evaluation and provide equipment that meets…
78,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
79,,Redfin,,"Zero Agent Fees: We cover MLS dues, license renewal fees, association fees, marketing, mileage, mobile phone, computer, and other costs that can total more than…"
80,Medical Sub-Investigator / Principal Investigator,Northwest Clinical Research Center,,Must be licensed in the State of Washington or ability to obtain a Washington State license.Must hold an unencumbered DEA license.
81,Chef,Wildfin American Grill,"From $60,000 a year",We deliver “can do” guest driven service every time.Responsible for kitchen cost control and administration.Ensures a clean and sanitary kitchen.
82,Flooring Sales / Project Manager (3-5 years of experience),Greater Seattle Floors,"$50,000 - $100,000 a year","Provide backup phone coverage for all incoming calls.Work with customers on layout, design, and coordination of flooring selections."
83,Amazon In-Store Shopper (Immediate Openings!) - Earn $16.75/...,Amazon,From $16.75 an hour,"Through this program you’ll be able to earn certificates and associate degrees in high-wage, in-demand occupations such as aircraft mechanics, computer-aided…"
84,Amazon Warehousing Worker (Multiple Shifts Available) - Earn...,Amazon,Up to $17.95 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
85,Admissions Nurse,Stafford Healthcare at Ridgemont,$27 - $38 an hour,"Responsibilities include greeting new patients, completing initial nursing assessments and clinical documentation as well as working collaboratively with the…"
86,Customer Service Intern,Sauce Agency,"$44,000 - $84,000 a year",Work collaboratively on cross-functional projects and coordinate with technical and non-technical teams to fine-tune new and existing programs.
87,Service Desk,Planet Fitness,$16.69 an hour,"Answering info calls over the phone and taking messages.The customer service staff, or commonly called the front desk staff, is the core of the gym."
88,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
89,Amazon Warehouse Assistant (Multiple Shifts Available) - Ear...,Amazon,Up to $17.95 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
90,Customer Service Agent,Alaska Airlines,$15.52 an hour,"Must maintain at your own expense a dedicated telephone line and high-speed, hard wired internet connection.Ability to be sympathetic and helpful to guests who…"
91,Seasonal Ice Cream Scooper - Capitol Hill,Salt & Straw,$16.57 an hour,"Provide outstanding customer service in a fast-paced, high-volume environment.No previous work experience required."
92,Package Handler (Immediate Openings!),Amazon,$16.75 - $17.80 an hour,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own.Work a set, full-time schedule."
93,Vacation Planner,Travel Ventures,"$35,000 - $75,000 a year","Book travel needs (airline, car rental, hotel accommodations, cruise, ticket/event sales, etc…).Review budgets, and plan trips according to clients budget…"
94,IV Nurse,Regenerative Medical Group,$24 - $30 an hour,"IV certification, blood draw, EMR charting.IV certification, Blood Draw, EMR charting, Basic Life Support.Verifying that patient charts are updated promptly…"
95,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
96,Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
97,Customer Service Intern,Sauce Agency,"$44,000 - $84,000 a year",Work collaboratively on cross-functional projects and coordinate with technical and non-technical teams to fine-tune new and existing programs.
98,Service Desk,Planet Fitness,$16.69 an hour,"Answering info calls over the phone and taking messages.The customer service staff, or commonly called the front desk staff, is the core of the gym."
99,Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
100,United States Secret Service Criminal Investigator (Special...,United States Secret Service,"$49,016 - $139,916 a year","Show us you have the talent and background we need, and we will show you the rewards of joining the U.S. Secret Service as a Criminal Investigator (Special…"
101,Customer Service Agent,Alaska Airlines,$15.52 an hour,"Must maintain at your own expense a dedicated telephone line and high-speed, hard wired internet connection.Ability to be sympathetic and helpful to guests who…"
102,Seasonal Ice Cream Scooper - Capitol Hill,Salt & Straw,$16.57 an hour,"Provide outstanding customer service in a fast-paced, high-volume environment.No previous work experience required."
103,Administrative Assistant - Aerospace Company,"Jemco Components and Fabrication, Inc.",$20 - $28 an hour,This position requires an engaged personality and amazing attention to detail.High school or equivalent (Preferred).
104,Amazon In-Store Shopper (Immediate Openings!) - Earn $16.75/...,Amazon,From $16.75 an hour,"Through this program you’ll be able to earn certificates and associate degrees in high-wage, in-demand occupations such as aircraft mechanics, computer-aided…"
105,Vacation Planner,Travel Ventures,"$35,000 - $75,000 a year","Book travel needs (airline, car rental, hotel accommodations, cruise, ticket/event sales, etc…).Review budgets, and plan trips according to clients budget…"
106,Temporary Customer Service Representative,City of Seattle,$27.22 - $30.48 an hour,"One (1) year of clerical experience including public contact in a customer service environment or a related field,."
107,Entry Level Collections Specialist (Temporarily Work From Ho...,Assurant,"$2,500 - $3,000 a month","We will start you off with two weeks of paid training on State and Federal laws pertaining to collections, how to use our state of the art software application,…"
108,Transcriptionist,Allegis Transcription,,Allegis transcriptionists work remotely as independent contractors providing high-quality legal and insurance transcription.A transparent QA feedback program.
