,title,company,salary,summary
353,Administrative Assistant to the Superintendent of Schools,Littleton School District - SAU 84,,"Works closely with Littleton town officials to develop appropriate schedules for bond hearings, budget hearings, the Deliberative 15."
354,All Nursery Staff Positions,Van Berkum Nursery,$13 - $14 an hour,"Job Types: Full-time, Part-time.Outdoor work: 1 year (Preferred).Only full-time employees eligible."
355,Experienced Academic Editors/Proofreaders Wanted (Remote Con...,Cambridge Proofreading,$20 - $30 an hour,"All hold a minimum of a bachelor's degree, with the majority having master's degrees or PhDs.They enjoy the sense of freedom that comes with working remotely…"
356,Warehouse Package Handler,FedEx Ground PH US,Up to $13 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
357,Event Coordinator,Mountain View Grand Resort and Spa,,"Reading and analyzing BEOs to gather guest information, determine proper set up and timeline, specific guest/client needs, buffets/stations and coordinating all…"
358,Elementary Teacher,Littleton School District - SAU 84,,Attend meetings and serve on staff committees as required by local policy and state law and regulations;22.Guide the learning process toward the achievement of…
359,Rooms Controller,Omni Hotels & Resorts,,To be familiar with all technical equipment related to the Front Desk.This person must assure that overbooking in room categories is reconciles and that rooms…
360,CARES ACT ESSER Interventionist 2020-2021,SAU 36 White Mountains Reg School District,,"The Interventionist will work to assist school teams in identifyinggroups of students of similar needs, work alongside members of our teams to design and…"
361,In-Store Shopper (E-commerce),Shaw's,,"As a Personal Home Shopping Clerk, you will be responsible for filling grocery orders that customers have placed online."
362,INTERVIEWER I,The State of New Hampshire,$18.10 - $21.19 an hour,License/Certification: Possession of a valid New Hampshire driver's license and/or have access to transportation for statewide travel.
363,Admissions Director (Full Time),Genesis Healthcare - Country Village Center,,"Minimum 3 years' experience in a health care setting Minimum of 2 years of college education in the field of healthcare administration, business management, and…"
364,Gift Shop Attendant,Mountain View Grand Resort and Spa,,"You will greet all guests with enthusiasm in your voice and a smile on your face, ensure every guest is served in a timely manner, and respond to all inquiries…"
365,Summit by Morrison Receptionist,The Morrison,,"Qualified candidate will greet visitors, guests and residents in a friendly manner.This is a per diem position in our new senior living facility."
366,K-4 Elementary School Counselor,SAU 36 White Mountains Reg School District,,"Lancaster Elementary School is located in beautiful Lancaster, New Hampshire, and is the Gateway to the Great North Woods. LES is one of two elementary…"
367,Seasonal Gardener,Mountain View Grand Resort and Spa,,"You will greet all guests with a smile on your face and enthusiasm in your voice.Their friendly, modest nature and enduring smiles keep guests relaxed and…"
368,Administrative Assistant to the Superintendent of Schools,Littleton School District - SAU 84,,"Works closely with Littleton town officials to develop appropriate schedules for bond hearings, budget hearings, the Deliberative 15."
369,All Nursery Staff Positions,Van Berkum Nursery,$13 - $14 an hour,"Job Types: Full-time, Part-time.Outdoor work: 1 year (Preferred).Only full-time employees eligible."
370,Experienced Academic Editors/Proofreaders Wanted (Remote Con...,Cambridge Proofreading,$20 - $30 an hour,"All hold a minimum of a bachelor's degree, with the majority having master's degrees or PhDs.They enjoy the sense of freedom that comes with working remotely…"
371,Warehouse Package Handler,FedEx Ground PH US,Up to $13 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
372,Elementary Teacher,Littleton School District - SAU 84,,Attend meetings and serve on staff committees as required by local policy and state law and regulations;22.Guide the learning process toward the achievement of…
373,Event Coordinator,Mountain View Grand Resort and Spa,,"Reading and analyzing BEOs to gather guest information, determine proper set up and timeline, specific guest/client needs, buffets/stations and coordinating all…"
374,CARES ACT ESSER Interventionist 2020-2021,SAU 36 White Mountains Reg School District,,"The Interventionist will work to assist school teams in identifyinggroups of students of similar needs, work alongside members of our teams to design and…"
375,Rooms Controller,Omni Hotels & Resorts,,To be familiar with all technical equipment related to the Front Desk.This person must assure that overbooking in room categories is reconciles and that rooms…
376,In-Store Shopper (E-commerce),Shaw's,,"As a Personal Home Shopping Clerk, you will be responsible for filling grocery orders that customers have placed online."
377,INTERVIEWER I,The State of New Hampshire,$18.10 - $21.19 an hour,License/Certification: Possession of a valid New Hampshire driver's license and/or have access to transportation for statewide travel.
378,Admissions Director (Full Time),Genesis Healthcare - Country Village Center,,"Minimum 3 years' experience in a health care setting Minimum of 2 years of college education in the field of healthcare administration, business management, and…"
379,Gift Shop Attendant,Mountain View Grand Resort and Spa,,"You will greet all guests with enthusiasm in your voice and a smile on your face, ensure every guest is served in a timely manner, and respond to all inquiries…"
380,K-4 Elementary School Counselor,SAU 36 White Mountains Reg School District,,"Lancaster Elementary School is located in beautiful Lancaster, New Hampshire, and is the Gateway to the Great North Woods. LES is one of two elementary…"
381,CORRECTIONS OFFICER TRAINEE,The State of New Hampshire,"$40,685 - $55,578 a year",License/Certification: Must possess a valid driver's license.Selected candidates will be required to participate and complete training at the Corrections…
382,Security Officer - Entry Level,Omni Hotels & Resorts,,"The role of the loss prevention officer is to ensure that the hotel guest, associates, and hotel property are maintained in a safe and secure environment."
383,All Nursery Staff Positions,Van Berkum Nursery,$13 - $14 an hour,"Job Types: Full-time, Part-time.Outdoor work: 1 year (Preferred).Only full-time employees eligible."
384,Administrative Assistant to the Superintendent of Schools,Littleton School District - SAU 84,,"Works closely with Littleton town officials to develop appropriate schedules for bond hearings, budget hearings, the Deliberative 15."
385,Experienced Academic Editors/Proofreaders Wanted (Remote Con...,Cambridge Proofreading,$20 - $30 an hour,"All hold a minimum of a bachelor's degree, with the majority having master's degrees or PhDs.They enjoy the sense of freedom that comes with working remotely…"
386,Warehouse Package Handler,FedEx Ground PH US,Up to $13 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
387,Elementary Teacher,Littleton School District - SAU 84,,Attend meetings and serve on staff committees as required by local policy and state law and regulations;22.Guide the learning process toward the achievement of…
388,Event Coordinator,Mountain View Grand Resort and Spa,,"Reading and analyzing BEOs to gather guest information, determine proper set up and timeline, specific guest/client needs, buffets/stations and coordinating all…"
389,CARES ACT ESSER Interventionist 2020-2021,SAU 36 White Mountains Reg School District,,"The Interventionist will work to assist school teams in identifyinggroups of students of similar needs, work alongside members of our teams to design and…"
390,Rooms Controller,Omni Hotels & Resorts,,To be familiar with all technical equipment related to the Front Desk.This person must assure that overbooking in room categories is reconciles and that rooms…
391,In-Store Shopper (E-commerce),Shaw's,,"As a Personal Home Shopping Clerk, you will be responsible for filling grocery orders that customers have placed online."
392,INTERVIEWER I,The State of New Hampshire,$18.10 - $21.19 an hour,License/Certification: Possession of a valid New Hampshire driver's license and/or have access to transportation for statewide travel.
393,Admissions Director (Full Time),Genesis Healthcare - Country Village Center,,"Minimum 3 years' experience in a health care setting Minimum of 2 years of college education in the field of healthcare administration, business management, and…"
394,Gift Shop Attendant,Mountain View Grand Resort and Spa,,"You will greet all guests with enthusiasm in your voice and a smile on your face, ensure every guest is served in a timely manner, and respond to all inquiries…"
395,K-4 Elementary School Counselor,SAU 36 White Mountains Reg School District,,"Lancaster Elementary School is located in beautiful Lancaster, New Hampshire, and is the Gateway to the Great North Woods. LES is one of two elementary…"
396,CORRECTIONS OFFICER TRAINEE,The State of New Hampshire,"$40,685 - $55,578 a year",License/Certification: Must possess a valid driver's license.Selected candidates will be required to participate and complete training at the Corrections…
397,Security Officer - Entry Level,Omni Hotels & Resorts,,"The role of the loss prevention officer is to ensure that the hotel guest, associates, and hotel property are maintained in a safe and secure environment."
398,Administrative Assistant to the Superintendent of Schools,Littleton School District - SAU 84,,"Works closely with Littleton town officials to develop appropriate schedules for bond hearings, budget hearings, the Deliberative 15."
399,Warehouse Package Handler,FedEx Ground PH US,Up to $13 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
400,Elementary Teacher,Littleton School District - SAU 84,,Attend meetings and serve on staff committees as required by local policy and state law and regulations;22.Guide the learning process toward the achievement of…
401,All Nursery Staff Positions,Van Berkum Nursery,$13 - $14 an hour,"Job Types: Full-time, Part-time.Outdoor work: 1 year (Preferred).Only full-time employees eligible."
402,Experienced Academic Editors/Proofreaders Wanted (Remote Con...,Cambridge Proofreading,$20 - $30 an hour,"All hold a minimum of a bachelor's degree, with the majority having master's degrees or PhDs.They enjoy the sense of freedom that comes with working remotely…"
403,INTERVIEWER I,The State of New Hampshire,$18.10 - $21.19 an hour,License/Certification: Possession of a valid New Hampshire driver's license and/or have access to transportation for statewide travel.
404,CARES ACT ESSER Interventionist 2020-2021,SAU 36 White Mountains Reg School District,,"The Interventionist will work to assist school teams in identifyinggroups of students of similar needs, work alongside members of our teams to design and…"
405,Event Coordinator,Mountain View Grand Resort and Spa,,"Reading and analyzing BEOs to gather guest information, determine proper set up and timeline, specific guest/client needs, buffets/stations and coordinating all…"
406,Rooms Controller,Omni Hotels & Resorts,,To be familiar with all technical equipment related to the Front Desk.This person must assure that overbooking in room categories is reconciles and that rooms…
407,French/World Language Teacher,Littleton School District - SAU 84,,"Assist the administration in implementing all policies and rules governing student life and conduct, and, for the classroom, develop reasonable rules of…"
408,K-4 Elementary School Counselor,SAU 36 White Mountains Reg School District,,"Lancaster Elementary School is located in beautiful Lancaster, New Hampshire, and is the Gateway to the Great North Woods. LES is one of two elementary…"
409,CORRECTIONS OFFICER TRAINEE,The State of New Hampshire,"$40,685 - $55,578 a year",License/Certification: Must possess a valid driver's license.Selected candidates will be required to participate and complete training at the Corrections…
410,Preschool/Academic Support Person,White Mountains School Administrative Unit #35,,"Early Childhood Education certification would be preferred, but K-8 teaching certification would be accepted ."
411,Forestry Technician (Recreation),US Department of Agriculture,$16.90 an hour,GS-05: Applicants must have one year of specialized experience equivalent to at least GS-4 grade level; OR a bachelor's degree or 4 years of successfully…
412,Security Officer - Entry Level,Omni Hotels & Resorts,,"The role of the loss prevention officer is to ensure that the hotel guest, associates, and hotel property are maintained in a safe and secure environment."
413,All Nursery Staff Positions,Van Berkum Nursery,$13 - $14 an hour,"Job Types: Full-time, Part-time.Outdoor work: 1 year (Preferred).Only full-time employees eligible."
414,Administrative Assistant to the Superintendent of Schools,Littleton School District - SAU 84,,"Works closely with Littleton town officials to develop appropriate schedules for bond hearings, budget hearings, the Deliberative 15."
415,Experienced Academic Editors/Proofreaders Wanted (Remote Con...,Cambridge Proofreading,$20 - $30 an hour,"All hold a minimum of a bachelor's degree, with the majority having master's degrees or PhDs.They enjoy the sense of freedom that comes with working remotely…"
416,Warehouse Package Handler,FedEx Ground PH US,Up to $13 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
417,Event Coordinator,Mountain View Grand Resort and Spa,,"Reading and analyzing BEOs to gather guest information, determine proper set up and timeline, specific guest/client needs, buffets/stations and coordinating all…"
418,Elementary Teacher,Littleton School District - SAU 84,,Attend meetings and serve on staff committees as required by local policy and state law and regulations;22.Guide the learning process toward the achievement of…
419,Rooms Controller,Omni Hotels & Resorts,,To be familiar with all technical equipment related to the Front Desk.This person must assure that overbooking in room categories is reconciles and that rooms…
420,CARES ACT ESSER Interventionist 2020-2021,SAU 36 White Mountains Reg School District,,"The Interventionist will work to assist school teams in identifyinggroups of students of similar needs, work alongside members of our teams to design and…"
421,In-Store Shopper (E-commerce),Shaw's,,"As a Personal Home Shopping Clerk, you will be responsible for filling grocery orders that customers have placed online."
422,INTERVIEWER I,The State of New Hampshire,$18.10 - $21.19 an hour,License/Certification: Possession of a valid New Hampshire driver's license and/or have access to transportation for statewide travel.
423,Admissions Director (Full Time),Genesis Healthcare - Country Village Center,,"Minimum 3 years' experience in a health care setting Minimum of 2 years of college education in the field of healthcare administration, business management, and…"
424,Gift Shop Attendant,Mountain View Grand Resort and Spa,,"You will greet all guests with enthusiasm in your voice and a smile on your face, ensure every guest is served in a timely manner, and respond to all inquiries…"
425,Summit by Morrison Receptionist,The Morrison,,"Qualified candidate will greet visitors, guests and residents in a friendly manner.This is a per diem position in our new senior living facility."
426,K-4 Elementary School Counselor,SAU 36 White Mountains Reg School District,,"Lancaster Elementary School is located in beautiful Lancaster, New Hampshire, and is the Gateway to the Great North Woods. LES is one of two elementary…"
427,Seasonal Gardener,Mountain View Grand Resort and Spa,,"You will greet all guests with a smile on your face and enthusiasm in your voice.Their friendly, modest nature and enduring smiles keep guests relaxed and…"
428,All Nursery Staff Positions,Van Berkum Nursery,$13 - $14 an hour,"Job Types: Full-time, Part-time.Outdoor work: 1 year (Preferred).Only full-time employees eligible."
429,Experienced Academic Editors/Proofreaders Wanted (Remote Con...,Cambridge Proofreading,$20 - $30 an hour,"All hold a minimum of a bachelor's degree, with the majority having master's degrees or PhDs.They enjoy the sense of freedom that comes with working remotely…"
430,Administrative Assistant to the Superintendent of Schools,Littleton School District - SAU 84,,"Works closely with Littleton town officials to develop appropriate schedules for bond hearings, budget hearings, the Deliberative 15."
431,Warehouse Package Handler,FedEx Ground PH US,Up to $13 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
432,Elementary Teacher,Littleton School District - SAU 84,,Attend meetings and serve on staff committees as required by local policy and state law and regulations;22.Guide the learning process toward the achievement of…
433,CARES ACT ESSER Interventionist 2020-2021,SAU 36 White Mountains Reg School District,,"The Interventionist will work to assist school teams in identifyinggroups of students of similar needs, work alongside members of our teams to design and…"
434,Event Coordinator,Mountain View Grand Resort and Spa,,"Reading and analyzing BEOs to gather guest information, determine proper set up and timeline, specific guest/client needs, buffets/stations and coordinating all…"
435,In-Store Shopper (E-commerce),Shaw's,,"As a Personal Home Shopping Clerk, you will be responsible for filling grocery orders that customers have placed online."
436,INTERVIEWER I,The State of New Hampshire,$18.10 - $21.19 an hour,License/Certification: Possession of a valid New Hampshire driver's license and/or have access to transportation for statewide travel.
437,Security Officer - Entry Level,Omni Hotels & Resorts,,"The role of the loss prevention officer is to ensure that the hotel guest, associates, and hotel property are maintained in a safe and secure environment."
438,CORRECTIONS OFFICER TRAINEE,The State of New Hampshire,"$40,685 - $55,578 a year",License/Certification: Must possess a valid driver's license.Selected candidates will be required to participate and complete training at the Corrections…
439,Rooms Controller,Omni Hotels & Resorts,,To be familiar with all technical equipment related to the Front Desk.This person must assure that overbooking in room categories is reconciles and that rooms…
440,Personal Assistant,Anonymous Confidential,$20 - $30 an hour,"Communication: You'll be the bridge between business and personal communication, this includes but is not limited to emails, phone calls, text messages, etc."
441,Human Resources Coordinator,Omni Hotels & Resorts,,"Have Welcome packets ready At Loss Prevention for new arrivals, with room assignment, meal card, resort information, where to find associate computer room, etc……"
442,K-4 Elementary School Counselor,SAU 36 White Mountains Reg School District,,"Lancaster Elementary School is located in beautiful Lancaster, New Hampshire, and is the Gateway to the Great North Woods. LES is one of two elementary…"
443,Administrative Assistant to the Superintendent of Schools,Littleton School District - SAU 84,,"Works closely with Littleton town officials to develop appropriate schedules for bond hearings, budget hearings, the Deliberative 15."
444,Warehouse Package Handler,FedEx Ground PH US,Up to $13 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
445,Elementary Teacher,Littleton School District - SAU 84,,Attend meetings and serve on staff committees as required by local policy and state law and regulations;22.Guide the learning process toward the achievement of…
446,INTERVIEWER I,The State of New Hampshire,$18.10 - $21.19 an hour,License/Certification: Possession of a valid New Hampshire driver's license and/or have access to transportation for statewide travel.
447,CARES ACT ESSER Interventionist 2020-2021,SAU 36 White Mountains Reg School District,,"The Interventionist will work to assist school teams in identifyinggroups of students of similar needs, work alongside members of our teams to design and…"
448,Event Coordinator,Mountain View Grand Resort and Spa,,"Reading and analyzing BEOs to gather guest information, determine proper set up and timeline, specific guest/client needs, buffets/stations and coordinating all…"
449,Rooms Controller,Omni Hotels & Resorts,,To be familiar with all technical equipment related to the Front Desk.This person must assure that overbooking in room categories is reconciles and that rooms…
450,French/World Language Teacher,Littleton School District - SAU 84,,"Assist the administration in implementing all policies and rules governing student life and conduct, and, for the classroom, develop reasonable rules of…"
451,K-4 Elementary School Counselor,SAU 36 White Mountains Reg School District,,"Lancaster Elementary School is located in beautiful Lancaster, New Hampshire, and is the Gateway to the Great North Woods. LES is one of two elementary…"
452,CORRECTIONS OFFICER TRAINEE,The State of New Hampshire,"$40,685 - $55,578 a year",License/Certification: Must possess a valid driver's license.Selected candidates will be required to participate and complete training at the Corrections…
453,Preschool/Academic Support Person,White Mountains School Administrative Unit #35,,"Early Childhood Education certification would be preferred, but K-8 teaching certification would be accepted ."
454,Forestry Technician (Recreation),US Department of Agriculture,$16.90 an hour,GS-05: Applicants must have one year of specialized experience equivalent to at least GS-4 grade level; OR a bachelor's degree or 4 years of successfully…
455,All Nursery Staff Positions,Van Berkum Nursery,$13 - $14 an hour,"Job Types: Full-time, Part-time.Outdoor work: 1 year (Preferred).Only full-time employees eligible."
456,Security Officer - Entry Level,Omni Hotels & Resorts,,"The role of the loss prevention officer is to ensure that the hotel guest, associates, and hotel property are maintained in a safe and secure environment."
457,Experienced Academic Editors/Proofreaders Wanted (Remote Con...,Cambridge Proofreading,$20 - $30 an hour,"All hold a minimum of a bachelor's degree, with the majority having master's degrees or PhDs.They enjoy the sense of freedom that comes with working remotely…"
458,Administrative Assistant to the Superintendent of Schools,Littleton School District - SAU 84,,"Works closely with Littleton town officials to develop appropriate schedules for bond hearings, budget hearings, the Deliberative 15."
459,Warehouse Package Handler,FedEx Ground PH US,Up to $13 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
460,Elementary Teacher,Littleton School District - SAU 84,,Attend meetings and serve on staff committees as required by local policy and state law and regulations;22.Guide the learning process toward the achievement of…
461,All Nursery Staff Positions,Van Berkum Nursery,$13 - $14 an hour,"Job Types: Full-time, Part-time.Outdoor work: 1 year (Preferred).Only full-time employees eligible."
462,Experienced Academic Editors/Proofreaders Wanted (Remote Con...,Cambridge Proofreading,$20 - $30 an hour,"All hold a minimum of a bachelor's degree, with the majority having master's degrees or PhDs.They enjoy the sense of freedom that comes with working remotely…"
463,CARES ACT ESSER Interventionist 2020-2021,SAU 36 White Mountains Reg School District,,"The Interventionist will work to assist school teams in identifyinggroups of students of similar needs, work alongside members of our teams to design and…"
464,Event Coordinator,Mountain View Grand Resort and Spa,,"Reading and analyzing BEOs to gather guest information, determine proper set up and timeline, specific guest/client needs, buffets/stations and coordinating all…"
465,In-Store Shopper (E-commerce),Shaw's,,"As a Personal Home Shopping Clerk, you will be responsible for filling grocery orders that customers have placed online."
466,INTERVIEWER I,The State of New Hampshire,$18.10 - $21.19 an hour,License/Certification: Possession of a valid New Hampshire driver's license and/or have access to transportation for statewide travel.
467,Security Officer - Entry Level,Omni Hotels & Resorts,,"The role of the loss prevention officer is to ensure that the hotel guest, associates, and hotel property are maintained in a safe and secure environment."
468,CORRECTIONS OFFICER TRAINEE,The State of New Hampshire,"$40,685 - $55,578 a year",License/Certification: Must possess a valid driver's license.Selected candidates will be required to participate and complete training at the Corrections…
469,Rooms Controller,Omni Hotels & Resorts,,To be familiar with all technical equipment related to the Front Desk.This person must assure that overbooking in room categories is reconciles and that rooms…
470,Human Resources Coordinator,Omni Hotels & Resorts,,"Have Welcome packets ready At Loss Prevention for new arrivals, with room assignment, meal card, resort information, where to find associate computer room, etc……"
471,K-4 Elementary School Counselor,SAU 36 White Mountains Reg School District,,"Lancaster Elementary School is located in beautiful Lancaster, New Hampshire, and is the Gateway to the Great North Woods. LES is one of two elementary…"
472,Screener,Weeks Medical Center,,"Is aware of vehicles driving up to the entrance, noting if anyone needs assistance getting into the building.The Screener will maintain an overview of activity…"
473,Administrative Assistant to the Superintendent of Schools,Littleton School District - SAU 84,,"Works closely with Littleton town officials to develop appropriate schedules for bond hearings, budget hearings, the Deliberative 15."
474,All Nursery Staff Positions,Van Berkum Nursery,$13 - $14 an hour,"Job Types: Full-time, Part-time.Outdoor work: 1 year (Preferred).Only full-time employees eligible."
475,Experienced Academic Editors/Proofreaders Wanted (Remote Con...,Cambridge Proofreading,$20 - $30 an hour,"All hold a minimum of a bachelor's degree, with the majority having master's degrees or PhDs.They enjoy the sense of freedom that comes with working remotely…"
476,Warehouse Package Handler,FedEx Ground PH US,Up to $13 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
477,Elementary Teacher,Littleton School District - SAU 84,,Attend meetings and serve on staff committees as required by local policy and state law and regulations;22.Guide the learning process toward the achievement of…
478,Event Coordinator,Mountain View Grand Resort and Spa,,"Reading and analyzing BEOs to gather guest information, determine proper set up and timeline, specific guest/client needs, buffets/stations and coordinating all…"
479,CARES ACT ESSER Interventionist 2020-2021,SAU 36 White Mountains Reg School District,,"The Interventionist will work to assist school teams in identifyinggroups of students of similar needs, work alongside members of our teams to design and…"
480,Rooms Controller,Omni Hotels & Resorts,,To be familiar with all technical equipment related to the Front Desk.This person must assure that overbooking in room categories is reconciles and that rooms…
481,In-Store Shopper (E-commerce),Shaw's,,"As a Personal Home Shopping Clerk, you will be responsible for filling grocery orders that customers have placed online."
482,INTERVIEWER I,The State of New Hampshire,$18.10 - $21.19 an hour,License/Certification: Possession of a valid New Hampshire driver's license and/or have access to transportation for statewide travel.
483,Admissions Director (Full Time),Genesis Healthcare - Country Village Center,,"Minimum 3 years' experience in a health care setting Minimum of 2 years of college education in the field of healthcare administration, business management, and…"
484,Gift Shop Attendant,Mountain View Grand Resort and Spa,,"You will greet all guests with enthusiasm in your voice and a smile on your face, ensure every guest is served in a timely manner, and respond to all inquiries…"
485,K-4 Elementary School Counselor,SAU 36 White Mountains Reg School District,,"Lancaster Elementary School is located in beautiful Lancaster, New Hampshire, and is the Gateway to the Great North Woods. LES is one of two elementary…"
486,CORRECTIONS OFFICER TRAINEE,The State of New Hampshire,"$40,685 - $55,578 a year",License/Certification: Must possess a valid driver's license.Selected candidates will be required to participate and complete training at the Corrections…
487,Security Officer - Entry Level,Omni Hotels & Resorts,,"The role of the loss prevention officer is to ensure that the hotel guest, associates, and hotel property are maintained in a safe and secure environment."
488,Administrative Assistant to the Superintendent of Schools,Littleton School District - SAU 84,,"Works closely with Littleton town officials to develop appropriate schedules for bond hearings, budget hearings, the Deliberative 15."
489,Warehouse Package Handler,FedEx Ground PH US,Up to $13 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
490,All Nursery Staff Positions,Van Berkum Nursery,$13 - $14 an hour,"Job Types: Full-time, Part-time.Outdoor work: 1 year (Preferred).Only full-time employees eligible."
491,Experienced Academic Editors/Proofreaders Wanted (Remote Con...,Cambridge Proofreading,$20 - $30 an hour,"All hold a minimum of a bachelor's degree, with the majority having master's degrees or PhDs.They enjoy the sense of freedom that comes with working remotely…"
492,Elementary Teacher,Littleton School District - SAU 84,,Attend meetings and serve on staff committees as required by local policy and state law and regulations;22.Guide the learning process toward the achievement of…
493,Event Coordinator,Mountain View Grand Resort and Spa,,"Reading and analyzing BEOs to gather guest information, determine proper set up and timeline, specific guest/client needs, buffets/stations and coordinating all…"
494,CARES ACT ESSER Interventionist 2020-2021,SAU 36 White Mountains Reg School District,,"The Interventionist will work to assist school teams in identifyinggroups of students of similar needs, work alongside members of our teams to design and…"
495,Rooms Controller,Omni Hotels & Resorts,,To be familiar with all technical equipment related to the Front Desk.This person must assure that overbooking in room categories is reconciles and that rooms…
496,INTERVIEWER I,The State of New Hampshire,$18.10 - $21.19 an hour,License/Certification: Possession of a valid New Hampshire driver's license and/or have access to transportation for statewide travel.
497,Admissions Director (Full Time),Genesis Healthcare - Country Village Center,,"Minimum 3 years' experience in a health care setting Minimum of 2 years of college education in the field of healthcare administration, business management, and…"
498,K-4 Elementary School Counselor,SAU 36 White Mountains Reg School District,,"Lancaster Elementary School is located in beautiful Lancaster, New Hampshire, and is the Gateway to the Great North Woods. LES is one of two elementary…"
499,CORRECTIONS OFFICER TRAINEE,The State of New Hampshire,"$40,685 - $55,578 a year",License/Certification: Must possess a valid driver's license.Selected candidates will be required to participate and complete training at the Corrections…
500,Security Officer - Entry Level,Omni Hotels & Resorts,,"The role of the loss prevention officer is to ensure that the hotel guest, associates, and hotel property are maintained in a safe and secure environment."
501,Seasonal Gardener,Mountain View Grand Resort and Spa,,"You will greet all guests with a smile on your face and enthusiasm in your voice.Their friendly, modest nature and enduring smiles keep guests relaxed and…"
502,High School English and Language Arts Teacher,SAU 58,,"Candidates with NH certification will be given top preference.Knowledge of Common Core State Standards, Understanding by Design, Competency-Based Education and…"
503,All Nursery Staff Positions,Van Berkum Nursery,$13 - $14 an hour,"Job Types: Full-time, Part-time.Outdoor work: 1 year (Preferred).Only full-time employees eligible."
504,Experienced Academic Editors/Proofreaders Wanted (Remote Con...,Cambridge Proofreading,$20 - $30 an hour,"All hold a minimum of a bachelor's degree, with the majority having master's degrees or PhDs.They enjoy the sense of freedom that comes with working remotely…"
505,Personal Assistant,Anonymous Confidential,$20 - $30 an hour,"Communication: You'll be the bridge between business and personal communication, this includes but is not limited to emails, phone calls, text messages, etc."
506,Administrative Assistant to the Superintendent of Schools,Littleton School District - SAU 84,,"Works closely with Littleton town officials to develop appropriate schedules for bond hearings, budget hearings, the Deliberative 15."
507,Warehouse Package Handler,FedEx Ground PH US,Up to $13 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
508,Elementary Teacher,Littleton School District - SAU 84,,Attend meetings and serve on staff committees as required by local policy and state law and regulations;22.Guide the learning process toward the achievement of…
509,Network Specialist,Geek To You Computer and Technology Services,$20 - $50 an hour,"Job Types: Full-time, Part-time, Contract, Commission.Network and Server Management: 4 years (Required).High school or equivalent (Required)."
510,,Curated,"$2,000 - $4,000 a month","Requires technical knowledge of freshwater and saltwater conventional fishing gear (rods, reels, line & leader, lures, terminal tackle, etc.)."
511,Sales Consultant,PIC Home Pros LLC,"$85,000 - $175,000 a year",Valid drivers license with reliable transportation.Engage in conversation: listen and share knowledge regarding products and services to assist them in making…
512,Hopewell Nursery Vendor Field Representative New Hampshire M...,Bell Nursery / Hopewell Nursery,"$60,000 - $70,000 a year","He/she will also need to possess basic level knowledge of Excel, have strong organizational skills and a driver's license."
513,Golf Gear Sales Associates - Remote,Curated,"$2,000 - $4,000 a month","Requires technical knowledge of different clubs, brands, grips, and shafts.Excellent written communication skills, and the ability to connect with customers…"
514,INTERVIEWER I,The State of New Hampshire,$18.10 - $21.19 an hour,License/Certification: Possession of a valid New Hampshire driver's license and/or have access to transportation for statewide travel.
515,Recovery Support Specialist,TLC Family Resource Center,$18 - $21 an hour,Participate in required trainings specific towards the recovery field and professional development.The RSS will also provide outreach coordination to build and…
516,Event Coordinator,Mountain View Grand Resort and Spa,,"Reading and analyzing BEOs to gather guest information, determine proper set up and timeline, specific guest/client needs, buffets/stations and coordinating all…"
517,CARES ACT ESSER Interventionist 2020-2021,SAU 36 White Mountains Reg School District,,"The Interventionist will work to assist school teams in identifyinggroups of students of similar needs, work alongside members of our teams to design and…"
518,Administrative Assistant to the Superintendent of Schools,Littleton School District - SAU 84,,"Works closely with Littleton town officials to develop appropriate schedules for bond hearings, budget hearings, the Deliberative 15."
519,All Nursery Staff Positions,Van Berkum Nursery,$13 - $14 an hour,"Job Types: Full-time, Part-time.Outdoor work: 1 year (Preferred).Only full-time employees eligible."
520,Warehouse Package Handler,FedEx Ground PH US,Up to $13 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
521,Experienced Academic Editors/Proofreaders Wanted (Remote Con...,Cambridge Proofreading,$20 - $30 an hour,"All hold a minimum of a bachelor's degree, with the majority having master's degrees or PhDs.They enjoy the sense of freedom that comes with working remotely…"
522,Elementary Teacher,Littleton School District - SAU 84,,Attend meetings and serve on staff committees as required by local policy and state law and regulations;22.Guide the learning process toward the achievement of…
523,Event Coordinator,Mountain View Grand Resort and Spa,,"Reading and analyzing BEOs to gather guest information, determine proper set up and timeline, specific guest/client needs, buffets/stations and coordinating all…"
