,Unnamed: 0,City,title,company,salary,summary
33,33,"Baltimore, MD",Optical Front Desk Receptionist,Charm City Optical,$16 - $22 an hour,"Answering and routing phone calls.A job for which all ages, including older job seekers, are encouraged to apply.High school or equivalent (Preferred)."
34,34,"Baltimore, MD",,National Security Agency,"$49,157 - $78,167 a year","Degree in Public Policy, Political Science, Communications, Law, or Business Administration is preferred, but a degree in any field is acceptable."
35,35,"Baltimore, MD",OFFICE CLERK II (RECEPTIONIST),State of Maryland,"$27,468 - $35,006 a year",The second main purpose of this position is to accurately respond to customer telephone inquiries and requests for information concerning the licensing status…
36,36,"Baltimore, MD",Special Assistant - Recreation and Parks,"City of Baltimore, MD","$47,491 - $58,241 a year","Screens mail, telephone calls and visitors using sound judgement; decides which matters come to superior's attention; provides information or answers to routine…"
37,37,"Baltimore, MD",Order Puller/Warehouse Worker,PRIMA FOODS,Up to $17 an hour,"Being at work everyday and on time is very important here.We are a full line food distributor, we are looking for order pullers to work the late afternoon…"
38,38,"Baltimore, MD",General Help,Mid-Atlantic Baking | NE Foods Inc,$15.85 an hour,"Education:High school diploma or equivalent, or a combination of experience & technical training.Weekly pay and overtime available; opportunity for permanent…"
39,39,"Baltimore, MD",Pharmacy Technician-in-Training (Part Time),Rite Aid,,The main role of a Pharmacy Technician is to function independently (after being trained and within the scope of the pharmacy technician certification) so that…
40,40,"Baltimore, MD",Tutor in Baltimore – All Subjects Available,Grade Potential Tutoring,$18 - $30 an hour,Baltimore families are in immediate need of part-time tutors for all subjects and grade levels.
41,41,"Baltimore, MD",Seasonal Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own."
42,42,"Baltimore, MD",Part-Time Stocker,Aldi,$15.20 an hour,"When you join our team as a Stocker, you’ll be responsible for stocking, organizing new incoming inventory and safely operating machinery."
43,43,"Baltimore, MD",Customer Service Representative,Heritage Point of Oklahoma City,$18 - $24 an hour,"Effectively manage large amounts of calls.Provide feedback to management regarding customer comments as a basis to develop ideas for improved services,…"
44,44,"Baltimore, MD",cashier,Michaels,,Participate in the truck un-load and stocking processes to ensure truck standards are followed and completed within budget.Execute cash handling to standards.
45,45,"Baltimore, MD",Retail Cashier and Customer Service (12-19 hrs/wk),IKEA,,"Offers additional products and services such as home delivery, credit card, and IKEA Family card.1 year sales or customer service experience preferred."
46,46,"Baltimore, MD",Director of Housekeeping/Custodial Operations,Olympus Building Services Inc,"$90,000 - $100,000 a year",Valid Maryland driver's license (Required).Oversight of multiple large accounts ($1M annual revenue each) within a multi-state region.
47,47,"Baltimore, MD",Secretary (Office Automation),US Department of Health And Human Services,"$60,129 - $78,167 a year","Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., Peace Corps, AmeriCorps) and other…"
48,48,"Baltimore, MD",Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
49,49,"Baltimore, MD",,National Security Agency,"$49,157 - $78,167 a year","Degree in Public Policy, Political Science, Communications, Law, or Business Administration is preferred, but a degree in any field is acceptable."
50,50,"Baltimore, MD",OFFICE CLERK II (RECEPTIONIST),State of Maryland,"$27,468 - $35,006 a year",The second main purpose of this position is to accurately respond to customer telephone inquiries and requests for information concerning the licensing status…
51,51,"Baltimore, MD",Package Handler/Sorter,"LaserShip, Inc.",$12.50 an hour,"A job for which all ages, including older job seekers, are encouraged to apply.Our Freight Coordinator position works within a team to unload small packages…"
52,52,"Baltimore, MD",Order Puller/Warehouse Worker,PRIMA FOODS,Up to $17 an hour,"Being at work everyday and on time is very important here.We are a full line food distributor, we are looking for order pullers to work the late afternoon…"
53,53,"Baltimore, MD",Special Assistant - Recreation and Parks,"City of Baltimore, MD","$47,491 - $58,241 a year","Screens mail, telephone calls and visitors using sound judgement; decides which matters come to superior's attention; provides information or answers to routine…"
54,54,"Baltimore, MD",Pharmacy Technician-in-Training (Part Time),Rite Aid,,The main role of a Pharmacy Technician is to function independently (after being trained and within the scope of the pharmacy technician certification) so that…
55,55,"Baltimore, MD",General Help,Mid-Atlantic Baking | NE Foods Inc,$15.85 an hour,"Education:High school diploma or equivalent, or a combination of experience & technical training.Weekly pay and overtime available; opportunity for permanent…"
56,56,"Baltimore, MD",Tutor in Baltimore – All Subjects Available,Grade Potential Tutoring,$18 - $30 an hour,Baltimore families are in immediate need of part-time tutors for all subjects and grade levels.
57,57,"Baltimore, MD",Part-Time Stocker,Aldi,$15.20 an hour,"When you join our team as a Stocker, you’ll be responsible for stocking, organizing new incoming inventory and safely operating machinery."
58,58,"Baltimore, MD",Seasonal Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own."
59,59,"Baltimore, MD",Retail Cashier and Customer Service (12-19 hrs/wk),IKEA,,"Offers additional products and services such as home delivery, credit card, and IKEA Family card.1 year sales or customer service experience preferred."
60,60,"Baltimore, MD",Customer Service Representative,Heritage Point of Oklahoma City,$18 - $24 an hour,"Effectively manage large amounts of calls.Provide feedback to management regarding customer comments as a basis to develop ideas for improved services,…"
61,61,"Baltimore, MD",Director of Housekeeping/Custodial Operations,Olympus Building Services Inc,"$90,000 - $100,000 a year",Valid Maryland driver's license (Required).Oversight of multiple large accounts ($1M annual revenue each) within a multi-state region.
62,62,"Baltimore, MD",cashier,Michaels,,Participate in the truck un-load and stocking processes to ensure truck standards are followed and completed within budget.Execute cash handling to standards.
63,63,"Baltimore, MD",Secretary (Office Automation),US Department of Health And Human Services,"$60,129 - $78,167 a year","Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., Peace Corps, AmeriCorps) and other…"
64,64,"Baltimore, MD",Judiciary Clerk,Maryland Courts,,"Assisting customers, attorneys and other agencies in person and via the telephone and mail.Knowledge of numeric filing system."
65,65,"Baltimore, MD",Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
66,66,"Baltimore, MD",,National Security Agency,,Possess a valid state driver's license.Must be at least 21 years of age and possess a valid U.S. driver's license.On-site child care (fee for service).
67,67,"Baltimore, MD","Store Associate - Glen Burnie, MD",Lidl US,$14.50 an hour,"DailyPay, a voluntary benefit to offer employees access to their pay on their own schedule.More than just cashiers, however, they get involved in every part of…"
68,68,"Baltimore, MD",Early Head Start Mentor/Coach,Maryland Family Network,$30 - $32 an hour,"Understanding and use of the principles and practices of the ECE field, including reflective practice and practice-based coaching."
69,69,"Baltimore, MD",Special Assistant - Recreation and Parks,"City of Baltimore, MD","$47,491 - $58,241 a year","Screens mail, telephone calls and visitors using sound judgement; decides which matters come to superior's attention; provides information or answers to routine…"
70,70,"Baltimore, MD",Package Handler/Sorter,"LaserShip, Inc.",$12.50 an hour,"A job for which all ages, including older job seekers, are encouraged to apply.Our Freight Coordinator position works within a team to unload small packages…"
71,71,"Baltimore, MD",Order Puller/Warehouse Worker,PRIMA FOODS,Up to $17 an hour,"Being at work everyday and on time is very important here.We are a full line food distributor, we are looking for order pullers to work the late afternoon…"
72,72,"Baltimore, MD",Restaurant Team Member - Crew (1523 - Can Company),Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
73,73,"Baltimore, MD",Veterinary Hospital Manager,Doc Side Veterinary Medical Center,From $22 an hour,"Applicants must have experience in budgeting, human resources, marketing, social media, and excellent communication skills.Front Desk: 1 year (Preferred)."
74,74,"Baltimore, MD",Loan Officers - 6-figure salary without bringing in any busi...,Federal Hill Mortgage,"$65,000 - $120,000 a year","Maryland MLO license [or will be licensed within your first 30 day with us].The ideal candidate is a hard-working, personable, skilled and experienced Loan…"
75,75,"Baltimore, MD",Paralegal,Semmes. Bowen & Semmes,,Draft Motions and answer Interrogatories.Once trained the position may allow work from home a couple of days each week.Social distancing guidelines in place.
76,76,"Baltimore, MD",Compliance Officer,National Security Agency,"$43,683 - $69,462 a year","Degree in Business, Accounting, or a related field (e.g., Finance, Economics, Management, and Information Technology ) is preferred, but a degree in any field…"
77,77,"Baltimore, MD",Marketing Manager,Heartland Home Foods,"$75,000 - $150,000 a year","Working in partnership with the creative team, develop creative briefs and guide creative direction to meet objectives for all advertising and public-facing…"
78,78,"Baltimore, MD",POS Associate (Cashier),Boardwalk Fries & Burgers,$11.10 - $30.00 an hour,"Customer Service: 3 years (Preferred).With a second location opening soon, we are looking for staff who have the potential to grow in to leadership roles."
79,79,"Baltimore, MD",Furniture Mover with Bellhop,Bellhop,From $26 an hour,"Make Great Money- Make $26+ per hour as a Driver/Mover OR up to $21 per hour as a General Mover, including tips and bonuses."
80,80,"Baltimore, MD",,National Security Agency,"$49,157 - $78,167 a year","Degree in Public Policy, Political Science, Communications, Law, or Business Administration is preferred, but a degree in any field is acceptable."
81,81,"Baltimore, MD",Communications Officer (Entry to Experienced Level),National Security Agency,"$49,157 - $78,167 a year","Examples include building state-of-the-art websites and web applications for the Agency intranet, performing closed captioning at a live event, designing logos,…"
82,82,"Baltimore, MD",Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
83,83,"Baltimore, MD",Cashier/Customer Service,S S Cafe LLC ( Sunnyside Cafe),$11.42 - $13.00 an hour,"Registers sales on a cash register ( POS Knowledge) by keying in customer order items, itemizing and totaling customers' purchases."
84,84,"Baltimore, MD",Special Assistant - Recreation and Parks,"City of Baltimore, MD","$47,491 - $58,241 a year","Screens mail, telephone calls and visitors using sound judgement; decides which matters come to superior's attention; provides information or answers to routine…"
85,85,"Baltimore, MD",OFFICE CLERK II (RECEPTIONIST),State of Maryland,"$27,468 - $35,006 a year",The second main purpose of this position is to accurately respond to customer telephone inquiries and requests for information concerning the licensing status…
86,86,"Baltimore, MD",NSA Police Officer,National Security Agency,,Possess a valid state driver's license.Must be at least 21 years of age and possess a valid U.S. driver's license.On-site child care (fee for service).
87,87,"Baltimore, MD",Part-Time Stocker,Aldi,$15.20 an hour,"When you join our team as a Stocker, you’ll be responsible for stocking, organizing new incoming inventory and safely operating machinery."
88,88,"Baltimore, MD",cashier,Michaels,,Participate in the truck un-load and stocking processes to ensure truck standards are followed and completed within budget.Execute cash handling to standards.
89,89,"Baltimore, MD",Tutor in Baltimore – All Subjects Available,Grade Potential Tutoring,$18 - $30 an hour,Baltimore families are in immediate need of part-time tutors for all subjects and grade levels.
90,90,"Baltimore, MD",Crew Member,Dunkin' Donuts,$14 - $15 an hour,Our Store Associates play a vital role in restaurant/food service operations by providing a hospitable environment and ensuring a satisfactory experience of our…
91,91,"Baltimore, MD",Threat Analyst,National Security Agency,"$49,157 - $78,167 a year","Degree in a liberal arts field (e.g., English, History, Communications, Languages and Cultures, International Relations, and Political Science) is preferred,…"
92,92,"Baltimore, MD",Marketing Manager,Heartland Home Foods,"$75,000 - $150,000 a year","Working in partnership with the creative team, develop creative briefs and guide creative direction to meet objectives for all advertising and public-facing…"
93,93,"Baltimore, MD",Cashiers and Clerks,Giant Food,$11 - $14 an hour,"All customers are required to wear a mask, social distancing practices are in place, plexiglass is installed in customer service areas, curbside pickup…"
94,94,"Baltimore, MD",,National Security Agency,"$49,157 - $78,167 a year","Examples include building state-of-the-art websites and web applications for the Agency intranet, performing closed captioning at a live event, designing logos,…"
95,95,"Baltimore, MD",cashier,Michaels,,Participate in the truck un-load and stocking processes to ensure truck standards are followed and completed within budget.Execute cash handling to standards.
96,96,"Baltimore, MD",Clinical Customer Service Representative - Meyer 9,Johns Hopkins Hospital,,"Employees must refrain from using any tobacco products during their work shifts — including while at lunch or on breaks, and whether they are on or off campus."
97,97,"Baltimore, MD",Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
98,98,"Baltimore, MD",Seasonal Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own."
99,99,"Baltimore, MD",Part-Time Stocker,Aldi,$15.20 an hour,"When you join our team as a Stocker, you’ll be responsible for stocking, organizing new incoming inventory and safely operating machinery."
100,100,"Baltimore, MD",Cashiers and Clerks,Giant Food,$11 - $14 an hour,"All customers are required to wear a mask, social distancing practices are in place, plexiglass is installed in customer service areas, curbside pickup…"
101,101,"Baltimore, MD",Tutor in Baltimore – All Subjects Available,Grade Potential Tutoring,$18 - $30 an hour,Baltimore families are in immediate need of part-time tutors for all subjects and grade levels.
102,102,"Baltimore, MD",District Manager,Dunkin' Donuts,"$80,000 - $90,000 a year",We are aggressively building a best-in-class restaurant management team and currently seeking exceptional full-time District Managers.
103,103,"Baltimore, MD",General Help,Mid-Atlantic Baking | NE Foods Inc,$15.85 an hour,"Education:High school diploma or equivalent, or a combination of experience & technical training.Weekly pay and overtime available; opportunity for permanent…"
104,104,"Baltimore, MD",Optical Front Desk Receptionist,Charm City Optical,$16 - $22 an hour,"Answering and routing phone calls.A job for which all ages, including older job seekers, are encouraged to apply.High school or equivalent (Preferred)."
105,105,"Baltimore, MD",Program Coordinator,Johns Hopkins Hospital,,"Employees must refrain from using any tobacco products during their work shifts — including while at lunch or on breaks, and whether they are on or off campus."
106,106,"Baltimore, MD",Virtual Hiring Event Day #1 4/28/21-Current Open Positions &...,"The Children's Guild, Inc.",,"Click link to apply: https://www.paycomonline.net/v4/ats/web.php/jobs/ViewJobDetails?job=14207&clientkey=54A1B5238E106133791F7F2A5C9D797FDay 1: April 28, 2021 …"
107,107,"Baltimore, MD",Visitor Services Agent,The Maryland Zoo in Baltimore,,"Interact in a consistently pleasant and helpful manner to fellow employees, guests, vendors, and other visitors of the Zoo and demonstrate the highest standards…"
108,108,"Baltimore, MD",Secretary (Office Automation),US Department of Health And Human Services,"$60,129 - $78,167 a year","Experience refers to paid and unpaid experience, including volunteer work done through National Service programs (e.g., Peace Corps, AmeriCorps) and other…"
109,109,"Baltimore, MD",Furniture Mover with Bellhop,Bellhop,From $26 an hour,"Make Great Money- Make $26+ per hour as a Driver/Mover OR up to $21 per hour as a General Mover, including tips and bonuses."
110,110,"Baltimore, MD",,National Security Agency,"$49,157 - $78,167 a year","Degree in Public Policy, Political Science, Communications, Law, or Business Administration is preferred, but a degree in any field is acceptable."
111,111,"Baltimore, MD",Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
112,112,"Baltimore, MD",Communications Officer (Entry to Experienced Level),National Security Agency,"$49,157 - $78,167 a year","Examples include building state-of-the-art websites and web applications for the Agency intranet, performing closed captioning at a live event, designing logos,…"
113,113,"Baltimore, MD",Community Support Specialist,Unlimited Bounds Human Services LLC,$25 an hour,Bachelor's degree in mental health field and one year of mental health experience or Bachelor's degree in a field other than mental health and two years of…
114,114,"Baltimore, MD",Cashier/Customer Service,S S Cafe LLC ( Sunnyside Cafe),$11.42 - $13.00 an hour,"Registers sales on a cash register ( POS Knowledge) by keying in customer order items, itemizing and totaling customers' purchases."
115,115,"Baltimore, MD",Special Assistant - Recreation and Parks,"City of Baltimore, MD","$47,491 - $58,241 a year","Screens mail, telephone calls and visitors using sound judgement; decides which matters come to superior's attention; provides information or answers to routine…"
116,116,"Baltimore, MD",OFFICE CLERK II (RECEPTIONIST),State of Maryland,"$27,468 - $35,006 a year",The second main purpose of this position is to accurately respond to customer telephone inquiries and requests for information concerning the licensing status…
117,117,"Baltimore, MD",NSA Police Officer,National Security Agency,,Possess a valid state driver's license.Must be at least 21 years of age and possess a valid U.S. driver's license.On-site child care (fee for service).
118,118,"Baltimore, MD",cashier,Michaels,,Participate in the truck un-load and stocking processes to ensure truck standards are followed and completed within budget.Execute cash handling to standards.
119,119,"Baltimore, MD",Part-Time Stocker,Aldi,$15.20 an hour,"When you join our team as a Stocker, you’ll be responsible for stocking, organizing new incoming inventory and safely operating machinery."
120,120,"Baltimore, MD",Crew Member,Dunkin' Donuts,$14 - $15 an hour,Our Store Associates play a vital role in restaurant/food service operations by providing a hospitable environment and ensuring a satisfactory experience of our…
121,121,"Baltimore, MD",Tutor in Baltimore – All Subjects Available,Grade Potential Tutoring,$18 - $30 an hour,Baltimore families are in immediate need of part-time tutors for all subjects and grade levels.
122,122,"Baltimore, MD",Threat Analyst,National Security Agency,"$49,157 - $78,167 a year","Degree in a liberal arts field (e.g., English, History, Communications, Languages and Cultures, International Relations, and Political Science) is preferred,…"
123,123,"Baltimore, MD",Clinical Customer Service Representative - Meyer 9,Johns Hopkins Hospital,,"Employees must refrain from using any tobacco products during their work shifts — including while at lunch or on breaks, and whether they are on or off campus."
124,124,"Baltimore, MD",Judiciary Clerk,Maryland Courts,,"Assisting customers, attorneys and other agencies in person and via the telephone and mail.Knowledge of numeric filing system."
125,125,"Baltimore, MD",,National Security Agency,,Possess a valid state driver's license.Must be at least 21 years of age and possess a valid U.S. driver's license.On-site child care (fee for service).
126,126,"Baltimore, MD",Entry Level Management - Interview Today - Customer Service,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
127,127,"Baltimore, MD","Store Associate - Glen Burnie, MD",Lidl US,$14.50 an hour,"DailyPay, a voluntary benefit to offer employees access to their pay on their own schedule.More than just cashiers, however, they get involved in every part of…"
128,128,"Baltimore, MD",Early Head Start Mentor/Coach,Maryland Family Network,$30 - $32 an hour,"Understanding and use of the principles and practices of the ECE field, including reflective practice and practice-based coaching."
129,129,"Baltimore, MD",Package Handler/Sorter,"LaserShip, Inc.",$12.50 an hour,"A job for which all ages, including older job seekers, are encouraged to apply.Our Freight Coordinator position works within a team to unload small packages…"
130,130,"Baltimore, MD",Order Puller/Warehouse Worker,PRIMA FOODS,Up to $17 an hour,"Being at work everyday and on time is very important here.We are a full line food distributor, we are looking for order pullers to work the late afternoon…"
131,131,"Baltimore, MD",Restaurant Team Member - Crew (1523 - Can Company),Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
132,132,"Baltimore, MD",Special Assistant - Recreation and Parks,"City of Baltimore, MD","$47,491 - $58,241 a year","Screens mail, telephone calls and visitors using sound judgement; decides which matters come to superior's attention; provides information or answers to routine…"
133,133,"Baltimore, MD",Veterinary Hospital Manager,Doc Side Veterinary Medical Center,From $22 an hour,"Applicants must have experience in budgeting, human resources, marketing, social media, and excellent communication skills.Front Desk: 1 year (Preferred)."
134,134,"Baltimore, MD",Loan Officers - 6-figure salary without bringing in any busi...,Federal Hill Mortgage,"$65,000 - $120,000 a year","Maryland MLO license [or will be licensed within your first 30 day with us].The ideal candidate is a hard-working, personable, skilled and experienced Loan…"
135,135,"Baltimore, MD",Paralegal,Semmes. Bowen & Semmes,,Draft Motions and answer Interrogatories.Once trained the position may allow work from home a couple of days each week.Social distancing guidelines in place.
136,136,"Baltimore, MD",Compliance Officer,National Security Agency,"$43,683 - $69,462 a year","Degree in Business, Accounting, or a related field (e.g., Finance, Economics, Management, and Information Technology ) is preferred, but a degree in any field…"
137,137,"Baltimore, MD",Dispatcher,Prime Plumbing,$18 - $25 an hour,You will evaluate customer calls and match the right technician to every job.Record and report the service calls.Competitive pay based on experience.
138,138,"Baltimore, MD",Marketing Manager,Heartland Home Foods,"$75,000 - $150,000 a year","Working in partnership with the creative team, develop creative briefs and guide creative direction to meet objectives for all advertising and public-facing…"
139,139,"Baltimore, MD",Early Head Start Mentor/Coach,Maryland Family Network,$30 - $32 an hour,"Understanding and use of the principles and practices of the ECE field, including reflective practice and practice-based coaching."
140,140,"Baltimore, MD",,"LaserShip, Inc.",$12.50 an hour,"A job for which all ages, including older job seekers, are encouraged to apply.Our Freight Coordinator position works within a team to unload small packages…"
141,141,"Baltimore, MD",Order Puller/Warehouse Worker,PRIMA FOODS,Up to $17 an hour,"Being at work everyday and on time is very important here.We are a full line food distributor, we are looking for order pullers to work the late afternoon…"
142,142,"Baltimore, MD",Special Assistant - Recreation and Parks,"City of Baltimore, MD","$47,491 - $58,241 a year","Screens mail, telephone calls and visitors using sound judgement; decides which matters come to superior's attention; provides information or answers to routine…"
143,143,"Baltimore, MD",Restaurant Team Member - Crew (1523 - Can Company),Chipotle,,"Free food (yes, really FREE).Tuition assistance (100% coverage for select degrees or up to $5,250/year).Medical, dental, and vision insurance."
144,144,"Baltimore, MD",Compliance Officer,National Security Agency,"$43,683 - $69,462 a year","Degree in Business, Accounting, or a related field (e.g., Finance, Economics, Management, and Information Technology ) is preferred, but a degree in any field…"
145,145,"Baltimore, MD",Marketing Manager,Heartland Home Foods,"$75,000 - $150,000 a year","Working in partnership with the creative team, develop creative briefs and guide creative direction to meet objectives for all advertising and public-facing…"
146,146,"Baltimore, MD",Tutor in Baltimore – All Subjects Available,Grade Potential Tutoring,$18 - $30 an hour,Baltimore families are in immediate need of part-time tutors for all subjects and grade levels.
147,147,"Baltimore, MD",Part-Time Stocker,Aldi,$15.20 an hour,"When you join our team as a Stocker, you’ll be responsible for stocking, organizing new incoming inventory and safely operating machinery."
148,148,"Baltimore, MD",Clinical Customer Service Representative - Meyer 9,Johns Hopkins Hospital,,"Employees must refrain from using any tobacco products during their work shifts — including while at lunch or on breaks, and whether they are on or off campus."
