,Unnamed: 0,City,title,company,salary,summary
50,50,"Ashville, NC",Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
51,51,"Ashville, NC",Administrative Assistant - Public Works,The City of Asheville,$16.28 - $19.53 an hour,"Associate's degree in Business Administration or a related field, with one (1) to three (3) years' experience working in an office environment."
52,52,"Ashville, NC",Community Health Worker,Anthem,,Collaborates with social worker and/or care manager to develop action plan.Helps to bridge conversations with patients and remove barriers that prevent them…
53,53,"Ashville, NC",Mail And File Clerk,US Department of Veterans Affairs,"$31,520 - $40,974 a year","NOTE: This position requires a valid state drivers' license.This education must have been obtained in an accredited business, secretarial or technical school,…"
54,54,"Ashville, NC",Information Specialist/Receptionist,Buncombe County Schools,,"Pay Range: [$12.53 - $16.86] (based on state service) + 10.77% local supplement.Enters student data pertaining to enrollment, grades, schedules, test scores,…"
55,55,"Ashville, NC",Community Brand Representative - Spiceworks,Spiceworks,,"Share news, blog posts, technical documentation, and contests.6 months experience in social media management, copywriting, journalism, etc."
56,56,"Ashville, NC",Ebike Tour Guide,The Flying Bike,$15.50 an hour,"Excellent hourly wage in addition to tips from guests.Has enthusiasm about sharing Asheville and ebikes with guests.Must be able to lift, push, pull 50 lbs."
57,57,"Ashville, NC",Hiring salary:,"City of Hendersonville, NC","$28,922 - $31,000 a year","Hiring salary: The position is a pay grade 8 with a hiring salary range of $28,922 – $31,000."
58,58,"Ashville, NC",Part-Time Stocker,ALDI,$13.50 an hour,"When you join our team as a Stocker, you’ll be responsible for stocking, organizing new incoming inventory and safely operating machinery."
59,59,"Ashville, NC",Barista/ Ice Cream Slinger,10th Muse Comfort Food,$10 - $15 an hour,Receive and process payments (cash and credit cards).Give customers drink menus and answer their questions regarding ingredients.Keep the work areas clean.
60,60,"Ashville, NC",Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
61,61,"Ashville, NC",Customer Representative,Allstate Insurance Company,"$45,000 - $85,000 a year",Be willing to obtain your Property & Casualty license.Create client relationships with follow up phone calls.Maintain knowledge of new products.
62,62,"Ashville, NC",Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
63,63,"Ashville, NC",Administrative Assistant - Public Works,The City of Asheville,$16.28 - $19.53 an hour,"Associate's degree in Business Administration or a related field, with one (1) to three (3) years' experience working in an office environment."
64,64,"Ashville, NC",Customer Care & Social Media Coordinator,Buchi,"From $42,000 a year","Oversee social media accounts, and publish content tailored to Buchi’s social media platforms (including Instagram, Facebook, Pinterest) maintaining a unified…"
65,65,"Ashville, NC",Animal Care Attendant,Brother Wolf Animal Sanctuary,,"Must be at least 18 years of age and have a valid driver's license.Quarantine areas, and front lobby.Helps to ensure a healthy, safe, clean and pleasant…"
66,66,"Ashville, NC",Tropical Smoothie Cafe- Crew Member,Tropical Smoothie Cafe,$8.75 - $12.00 an hour,"Follows the steps to operate the register, including taking customer orders, accurately handling cash and being responsible for the drawer."
67,67,"Ashville, NC",Mail And File Clerk,US Department of Veterans Affairs,"$31,520 - $40,974 a year","NOTE: This position requires a valid state drivers' license.This education must have been obtained in an accredited business, secretarial or technical school,…"
68,68,"Ashville, NC",Electrical Apprentice,Wired Right Electrical,"Up to $40,000 a year","We work in the installation of electrical systems in new residential construction and residential remodels, service work, generators, and Audio Video wiring."
