,Unnamed: 0,City,title,company,salary,summary
1174,1174,"Dallas,TX",PSE MAIL PROCESSING CLERK,United States Postal Service,$18.49 an hour,"Fingerprint check, state and county checks).PSEs may be required to handle heavy sacks of mail/parcels, sort & distribute incoming/outgoing mail, and work at a…"
1175,1175,"Dallas,TX",Part-time Dock / Warehouse Worker,Estes Express Lines,From $19.85 an hour,"Pay & Benefits for Part-time Irving, TX *Dock Workers: .Starting hourly rate of $19.85.Medical, dental, and vision insurance."
1176,1176,"Dallas,TX",Secretary,"We Were Soldiers Moving & Storage, LLC",$12 - $40 an hour,"A job for which all ages, including older job seekers, are encouraged to apply.Input job notes into the system.Job Types: Full-time, Part-time."
1177,1177,"Dallas,TX",Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
1178,1178,"Dallas,TX",Warehouse Associate,Uline,$23 - $30 an hour ++,"Best-in-class, clean, modern facilities.From $23 to $30 per hour.Annual bonuses over $7,000 paid in December 2021.High school diploma or equivalent."
1179,1179,"Dallas,TX",WORK FROM HOME M-F 7am-3:30pm Customs Brokerage,UNITED PARCEL SERVICE,,"At least two years of customer service, general office, or data entry experience.Accurate and rapid data entry.Establish and maintain client relationships."
1180,1180,"Dallas,TX","Administrative Assistant / Grand Prairie, TX",LOCKHEED MARTIN CORPORATION,,Proficient with Microsoft Office tools and.Advanced computer skills (strong typing and.Coordinate and maintain conference room.And out of office reports.
1181,1181,"Dallas,TX",Customer Service Work From Home,Progressive,$17.25 - $19.25 an hour,"Must live within the state of Texas.Diverse, inclusive and welcoming culture with Employee Resource Groups.Gainshare bonus up to 16% of your eligible earnings…"
1182,1182,"Dallas,TX",Work From Home CER Rep M-F 830am - 5:00pm,UNITED PARCEL SERVICE,,Obtains pertinent details on exporting commodities from shippers via telephone and e-mail communications.Brokerage is responsible for clearing international…
1183,1183,"Dallas,TX",Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
1184,1184,"Dallas,TX",Warehouse Associate,Tesla,,"Must have a valid state driver’s license.This will include receiving, issuing, and organizing materials for maximum efficiency; and preparing material daily to…"
1185,1185,"Dallas,TX",MAIL HANDLER ASSISTANT,United States Postal Service,$16.87 an hour,"Fingerprint check, state and county checks).No scheme knowledge; operate electric fork lifts; rewrap damaged parcels; weigh incoming sacks; clean and sweep…"
1186,1186,"Dallas,TX",2nd Shift Warehouse - $15/hr. + Incentive Pay,Summit Racing Equipment,$15 an hour,The starting pay is $15.00/hr with the opportunity to earn up to $17.25 with performance-based incentives and a 90-day performance review.
1187,1187,"Dallas,TX",LIBRARY CLERK,City of Coppell,"Up to $2,300 a week","Critical Thinking: We actively and skillfully conceptualize, apply, analyze, synthesize, and evaluate information to reach a sound answer or conclusion by…"
1188,1188,"Dallas,TX",,Maximus,$17 - $18 an hour,Agents will answer incoming calls from the public related to COVID-19 vaccination scheduling.Strong data entry and telephone skills.
1189,1189,"Dallas,TX",PSE MAIL PROCESSING CLERK,United States Postal Service,$18.49 an hour,"Fingerprint check, state and county checks).PSEs may be required to handle heavy sacks of mail/parcels, sort & distribute incoming/outgoing mail, and work at a…"
1190,1190,"Dallas,TX",Part-time Dock / Warehouse Worker,Estes Express Lines,From $19.85 an hour,"Pay & Benefits for Part-time Irving, TX *Dock Workers: .Starting hourly rate of $19.85.Medical, dental, and vision insurance."
1191,1191,"Dallas,TX",Secretary,"We Were Soldiers Moving & Storage, LLC",$12 - $40 an hour,"A job for which all ages, including older job seekers, are encouraged to apply.Input job notes into the system.Job Types: Full-time, Part-time."
1192,1192,"Dallas,TX",Warehouse Associate,Uline,$23 - $30 an hour ++,"Best-in-class, clean, modern facilities.From $23 to $30 per hour.Annual bonuses over $7,000 paid in December 2021.High school diploma or equivalent."
1193,1193,"Dallas,TX","Administrative Assistant / Grand Prairie, TX",LOCKHEED MARTIN CORPORATION,,Proficient with Microsoft Office tools and.Advanced computer skills (strong typing and.Coordinate and maintain conference room.And out of office reports.
