,Unnamed: 0,City,title,company,salary,summary
1286,1286,"Boston,MA",Entry Level Customer Service,GB Agency,"$34,719 - $87,490 a year","Manage large amounts of incoming calls.Best-in-class training and support from management.Handle complaints, provide solutions and follow up to ensure…"
1287,1287,"Boston,MA",COVID-19 Tester,mPathy,$55 - $85 an hour,We have a network of organizations that are looking for temporary and permanent staffing for medically trained professionals.
1288,1288,"Boston,MA",United States Secret Service Criminal Investigator (Special...,United States Secret Service,"$49,016 - $139,916 a year","Show us you have the talent and background we need, and we will show you the rewards of joining the U.S. Secret Service as a Criminal Investigator (Special…"
1289,1289,"Boston,MA",Special Agent,Federal Bureau of Investigation,"$62,556 - $80,721 a year","Possess a valid driver’s license with at least six months driving experience.You will have an opportunity to work with federal, state and local law enforcement…"
1290,1290,"Boston,MA",Counter Staff,Flour Bakery,,"You'll be greeting and helping guests, putting pastry orders together, preparing coffee and espresso drinks, taking catering orders, potentially helping prepare…"
1291,1291,"Boston,MA",Gallery Attendant,Boston Center for the Arts,,"Opportunities to work with BCA staff, as well as artists, curators, and special guests.They oversee the safety of exhibited work while creating a welcoming…"
1292,1292,"Boston,MA",,"Lawton Welding Co., Inc.",,"Revise 3D models per field dimensions and point cloud data.Develop 3D models from design documents.Ability to read and interpret structural, architectural and…"
1293,1293,"Boston,MA",Warehouse (Multiple Shifts Available),Amazon,$16.50 an hour,"Sort, scan, stack packages on pallets.Get customer orders ready for delivery.Use technology like scanners, computers, and handheld printers."
1294,1294,"Boston,MA",Customer Care Reps - Work from Home Permanently!,BMC HealthNet Plan,$18 an hour,Responds to a high volume of incoming calls (call length can vary widely from 5 minutes to 45 minutes or more).One on one mentoring and on the job training.
1295,1295,"Boston,MA",Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
1296,1296,"Boston,MA",Six\West Rooftop Bar & Restaurant in Southie seeks SERVERS,Bespoke Hospitality,$300 - $600 a day,"We have successfully operating all throughout the pandemic, with no exposures to staff or guests.All customers and staff are required to wear masks, social…"
1297,1297,"Boston,MA",Customer Service Rep Entry Level,TBUS Agency,"$46,000 - $78,000 a year",Ability to think strategically about the personal impact to the client's long-term business strategy.A good job for someone just entering the workforce or…
1298,1298,"Boston,MA",United States Secret Service Criminal Investigator (Special...,United States Secret Service,"$49,016 - $139,916 a year","Show us you have the talent and background we need, and we will show you the rewards of joining the U.S. Secret Service as a Criminal Investigator (Special…"
1299,1299,"Boston,MA",,Venture Solar,"$72,000 - $200,000 a year","No previous sales experience required.Health, dental, and vision insurance."
1300,1300,"Boston,MA",MBTA Transit Associate (Ticket Agent),Block By Block,$17 an hour,"You will mostly out of your booth, greeting and helping passengers.*.Transit Ambassadors will continually offer a greeting to the public."
1301,1301,"Boston,MA",Front Office Manager,Palladion Services,"$52,000 - $57,000 a year",Answering a high-volume of telephone calls from job applicants.Managing various databases and expanding Palladion's employment contacts.
1302,1302,"Boston,MA",Patient Check-in / Greeter - COVID-19 Vaccine,Beth Israel Lahey Health,,"Beth Israel Lahey Health is hiring full-time and part-time administrative professionals throughout the greater Boston area, including the North and South Shores…"
1303,1303,"Boston,MA",COVID-19 Tester,mPathy,$55 - $85 an hour,We have a network of organizations that are looking for temporary and permanent staffing for medically trained professionals.
1304,1304,"Boston,MA",Entry Level Customer Service,GB Agency,"$34,719 - $87,490 a year","Manage large amounts of incoming calls.Best-in-class training and support from management.Handle complaints, provide solutions and follow up to ensure…"
1305,1305,"Boston,MA",Graphic Arts Designer,The Children's Trust,"$45,000 - $61,316 a year","In collaboration with colleagues, the designer turns content into attractive, clean designs that appeal to audiences including the legislature, family support…"
1306,1306,"Boston,MA",CRS | Full Time,ABM Industries,$20 an hour,"The Customer Service Representative will assist customers with misplaced or damaged baggage, create tracers to help locate baggage and coordinate the delivery…"
1307,1307,"Boston,MA",Amazon Warehouse Attendant (Immediate Openings!) - Earn up t...,Amazon,Up to $18 an hour,"As part of this team, you'll load conveyor belts and transport and stage deliveries to be picked up by drivers.Overnight, Early Morning, Day, Evening, Weekend."
1308,1308,"Boston,MA","Nike Boston Retail Sales Associate Seasonal (""Athlete"")",Nike,,Must be at least 18 years of age for employment consideration.*.
1309,1309,"Boston,MA",Customer Care Reps - Work from Home Permanently!,BMC HealthNet Plan,$18 an hour,Responds to a high volume of incoming calls (call length can vary widely from 5 minutes to 45 minutes or more).One on one mentoring and on the job training.
1310,1310,"Boston,MA",Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
1311,1311,"Boston,MA",Six\West Rooftop Bar & Restaurant in Southie seeks SERVERS,Bespoke Hospitality,$300 - $600 a day,"We have successfully operating all throughout the pandemic, with no exposures to staff or guests.All customers and staff are required to wear masks, social…"
