,Unnamed: 0,City,title,company,salary,summary
773,773,"DodgeCity, KS",Registered Nurse - Primary Care CBOC,US Department of Veterans Affairs,"$56,896 - $105,351 a year",Nurse II - A BSN with approximately 2-3 years of nursing practice/experience; OR ADN or Diploma in Nursing and a Bachelor's degree in a related field and…
774,774,"DodgeCity, KS",,Adecco General Staffing,"$10,000 a year","Over the course of the month, you’ll travel across the United States shadowing our CEO and making your impact on the Group’s strategic vision."
775,775,"DodgeCity, KS",Human Resources Specialist,Boot Hill Casino & Resort,"From $40,000 a year","Recruitment, on-boarding, and retention,.Participate in an engaging work environment, and.Must be at least 21 years of age and able to obtain a Kansas Racing …"
776,776,"DodgeCity, KS",Transportation Security Officer (TSO),Transportation Security Administration,$18.16 - $25.23 an hour,"Per the President's 2014 Fair Employment memo, TSA policy is to not adversely consider a candidate based on unemployment or financial difficulty through no…"
777,777,"DodgeCity, KS",Theatre Staff,B&b Theatres Ks Llc,,"Greeting guests upon arrival and making them feel welcome.Our Frontline team is cross-trained to work behind the concession stand and box office, interacting…"
778,778,"DodgeCity, KS",Assistant Bookkeeper,"Ford County, KS",$15.00 - $16.25 an hour,"Under the supervision of the County Treasurer, The Accounting Assistant is responsible for maintaining accurate records of all tax transactions and assisting…"
779,779,"DodgeCity, KS",President,"Arrowhead West, Inc.",,"Must have a Valid Driver’s license and a safe driving record.Valid driver’s license is required.Stays abreast of developments in the field locally, state and…"
780,780,"DodgeCity, KS",Dillons Retail Clerk (Dodge City Dillons),Dillons,,Assist customers at checkout and bag groceries.Build attractive displays and stock shelves.Select and gather products to fulfill customer’s online orders.
781,781,"DodgeCity, KS",PLANT OPERATOR,Koch Ag & Energy Solutions,,"Except where prohibited by state law, all offers of employment are conditioned upon successfully passing a drug test.The Experience You Will Bring."
782,782,"DodgeCity, KS",Industrial Journeyman & Helper Electricians,360 Industrial Services,Up to $30 an hour,The project will be in a Ammonia plant working in a plant environment.We are also seeking a helper to assist the Journeyman.
783,783,"DodgeCity, KS",PSE SALES & SVCS/DISTRIBUTION ASSOCIATE,United States Postal Service,$18.49 an hour,"DRIVING REQUIRED: Applicants must have a valid state driver’s license, a safe driving record, and at least two years of.At the level required by the job."
784,784,"DodgeCity, KS",Administrative Assistant,"Link Staffing Services, Inc.",$14.00 - $14.50 an hour,Answering and routing phone calls.Monitor the contractor drawings and maintaining records of installations.Ensure that the schedule and budget are maintained…
785,785,"DodgeCity, KS",Dodge City:,YMCA of Southwest Kansas,,Dodge City…
786,786,"DodgeCity, KS",Registered Nurse - Primary Care CBOC,US Department of Veterans Affairs,"$56,896 - $105,351 a year",Nurse II - A BSN with approximately 2-3 years of nursing practice/experience; OR ADN or Diploma in Nursing and a Bachelor's degree in a related field and…
787,787,"DodgeCity, KS",SALES ASSOCIATE,Dollar General,,Operate cash register and flatbed scanner to itemize and total customer's purchase; bag merchandise.Clean front end of store and help set up sidewalk displays…
