,Unnamed: 0,City,title,company,salary,summary
723,723,"Chicago, IL",Mariano's Retail Clerk (Chicago/S. Ashland Ave./Bridgeport),Mariano's,,Assist customers at checkout and bag groceries.Build attractive displays and stock shelves.Select and gather products to fulfill customer’s online orders.
724,724,"Chicago, IL",Registration and Enrollment Clerk,Evanston/Skokie School District 65,$21.78 an hour,Central Office/Registration and Enrollment Clerk.Illinois Municipal Retirement Fund pension plan.Life Insurance and Long Term Disability.
725,725,"Chicago, IL",Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
726,726,"Chicago, IL","Sales, Cashier and Stockroom Associates",ZARA,,The sales associate is responsible for greeting and assisting the customers as well as maintaining the appearance of the store and the merchandise.
727,727,"Chicago, IL",Find jobs with Flexible Hours!,Indeed Gigs,,"Whether it’s hiring for online work from home, part time, entry level or no experience jobs, you get to have flexible schedule!"
728,728,"Chicago, IL",School Clerk (School Office Services),Chicago Public Schools,,"ESSENTIAL FUNCTIONS: Prepares and types a variety of original correspondence, memorandums, and reports using either a personal computer or typewriter, as…"
729,729,"Chicago, IL",Part-Time Seasonal,Chicago Public Schools,,"Data entry, filing, answering phones and other various clerical duties.Our vision is that Every Chicago Public Schools student in every neighborhood will be…"
730,730,"Chicago, IL",Seasonal Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own."
731,731,"Chicago, IL",FT & PT Package Handler - Warehouse,FedEx Ground PH US,Up to $19 an hour ++,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
732,732,"Chicago, IL",Entry Level Management - Customer Service - Interview Today,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
733,733,"Chicago, IL",Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
734,734,"Chicago, IL",Warehouse Package Handler,FedEx Ground PH US,Up to $22.50 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
735,735,"Chicago, IL",Social Media Moderator (Contract Part Time/Remote),Corelle Brands,,"Gather, analyze and utilize relevant data to develop ways to improve the overall user experience on the site.Wow our consumers – provide best-in-class customer…"
736,736,"Chicago, IL",Customer Assistance Representative,American Airlines,,Applicable valid driver’s license as required by local authorities.Processing and completing credit card baggage transactions at kiosks.
737,737,"Chicago, IL",School Clerk (School Office Services),Chicago Public Schools,,"ESSENTIAL FUNCTIONS: Prepares and types a variety of original correspondence, memorandums, and reports using either a personal computer or typewriter, as…"
738,738,"Chicago, IL",Crew,AMC Theatres,,"Ability to effectively multitask as needed, including but not limited to greeting guests, tearing and scanning tickets, checking IDs, directing guests and…"
739,739,"Chicago, IL",Mariano's Retail Clerk (Chicago/S. Ashland Ave./Bridgeport),Mariano's,,Assist customers at checkout and bag groceries.Build attractive displays and stock shelves.Select and gather products to fulfill customer’s online orders.
740,740,"Chicago, IL",Housekeeper - 2021 Season,American Cruise Lines,$700 - $900 a week,Our Housekeepers have the cleanliness of our guests’ rooms and public areas as their top priority.You are an American citizen or valid Green Card holder.
741,741,"Chicago, IL",Crew Member / Team Member,Portillo's,,"Greet our guests with a smile, quickly and accurately take their order and payment.Take phone orders or catering orders to help our guests plan their special…"
742,742,"Chicago, IL",Case Processor (Office Automation),US Department of the Treasury,"$39,311 - $59,049 a year","Retrieves from automated systems a variety of reports and technical material including forms, correspondence, supporting statements, and documents that contain…"
743,743,"Chicago, IL",FLIGHT ATTENDANT,Air Wisconsin Airlines,,Must have a valid Passport at time of application.Provide excellent customer service by ensuring a welcoming environment to passengers and professionally…
744,744,"Chicago, IL","Sales, Cashier and Stockroom Associates",ZARA,,The sales associate is responsible for greeting and assisting the customers as well as maintaining the appearance of the store and the merchandise.
745,745,"Chicago, IL",Seasonal Warehouse Team Member,Amazon HVH,,"If you need flexibility in your schedule, this job allows you to choose from available shifts each week to create your own."
746,746,"Chicago, IL",FT & PT Package Handler - Warehouse,FedEx Ground PH US,Up to $19 an hour ++,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
747,747,"Chicago, IL",Entry Level Management - Customer Service - Interview Today,THE WCP Group,"$800 - $1,200 a week","Must have a reliable vehicle and valid driver's license.Skills that work well with our company are: sales and marketing, hospitality, retail experience,…"
748,748,"Chicago, IL",Bookseller - Part-Time,Barnes & Noble,,"Ensure all customer transactions are processed accurately and in a timely manner.Greet and establish rapport with customers, proactively engaging them in…"
749,749,"Chicago, IL",Warehouse Package Handler,FedEx Ground PH US,Up to $22.50 an hour,FedEx Ground is hiring part-time and full-time individuals to load and unload packages in our fast-paced warehouse environment.
750,750,"Chicago, IL",Social Media Moderator (Contract Part Time/Remote),Corelle Brands,,"Gather, analyze and utilize relevant data to develop ways to improve the overall user experience on the site.Wow our consumers – provide best-in-class customer…"
751,751,"Chicago, IL",Customer Assistance Representative,American Airlines,,Applicable valid driver’s license as required by local authorities.Processing and completing credit card baggage transactions at kiosks.
